From	To	Species	Gene Name
ENSCGRG00001024404	100763775	Cricetulus griseus	solute carrier family 22 member 3(Slc22a3)
ENSCGRG00001024405	100769043	Cricetulus griseus	dynein axonemal assembly factor 4(Dnaaf4)
ENSCGRG00001024408	100770463	Cricetulus griseus	cullin 5(Cul5)
ENSCGRG00001024409	100771799	Cricetulus griseus	ELAV like RNA binding protein 2(Elavl2)
ENSCGRG00001012420	103163073	Cricetulus griseus	nicolin 1, tubulin polyglutamylase complex subunit(Nicn1)
ENSCGRG00001012424	100752871	Cricetulus griseus	chromosome 7 C17orf80 homolog(C7H17orf80)
ENSCGRG00001013755	100754459	Cricetulus griseus	protocadherin 10(Pcdh10)
ENSCGRG00001013754	100768962	Cricetulus griseus	phosphopantothenoylcysteine synthetase(Ppcs)
ENSCGRG00001012422	100774280	Cricetulus griseus	olfactory receptor 10J3(LOC100774280)
ENSCGRG00001012421	100766611	Cricetulus griseus	NDUFA4 mitochondrial complex associated(Ndufa4)
ENSCGRG00001013752	100754403	Cricetulus griseus	zinc finger MIZ-type containing 1(Zmiz1)
ENSCGRG00001006591	100765350	Cricetulus griseus	zinc finger protein with KRAB and SCAN domains 3(LOC100765350)
ENSCGRG00001013759	100759520	Cricetulus griseus	islet cell autoantigen 1(Ica1)
ENSCGRG00001012427	100753229	Cricetulus griseus	calcitonin receptor like receptor(Calcrl)
ENSCGRG00001013758	100765324	Cricetulus griseus	LRAT domain containing 2(Lratd2)
ENSCGRG00001013757	100771248	Cricetulus griseus	kringle containing transmembrane protein 2(Kremen2)
ENSCGRG00001012425	100765666	Cricetulus griseus	leucine rich repeat and fibronectin type III domain containing 5(Lrfn5)
ENSCGRG00001006598	100762318	Cricetulus griseus	C-type lectin domain family 3 member A(Clec3a)
ENSCGRG00001012429	100769138	Cricetulus griseus	pseudouridine synthase like 1(Pusl1)
ENSCGRG00001005268	100754120	Cricetulus griseus	translin associated factor X interacting protein 1(Tsnaxip1)
ENSCGRG00001005266	100767319	Cricetulus griseus	toll like receptor 8(Tlr8)
ENSCGRG00001005263	100772214	Cricetulus griseus	fucosyltransferase 7(Fut7)
ENSCGRG00001006594	113833873	Cricetulus griseus	protein FAM43B(LOC113833873)
ENSCGRG00001024413	100759265	Cricetulus griseus	lysophosphatidic acid receptor 3(Lpar3)
ENSCGRG00001024411	100757282	Cricetulus griseus	mitochondrial ribosomal protein S2(Mrps2)
ENSCGRG00001024417	100753882	Cricetulus griseus	mesenteric estrogen dependent adipogenesis(Medag)
ENSCGRG00001024418	100758367	Cricetulus griseus	homocysteine inducible ER protein with ubiquitin like domain 1(Herpud1)
ENSCGRG00001024415	100757519	Cricetulus griseus	ubiquitin conjugating enzyme E2 G1(Ube2g1)
ENSCGRG00001024419	100763002	Cricetulus griseus	serine peptidase inhibitor Kazal type 7(Spink7)
ENSCGRG00001012430	100769381	Cricetulus griseus	TBC1 domain family member 5(Tbc1d5)
ENSCGRG00001011100	100757242	Cricetulus griseus	NADH:ubiquinone oxidoreductase core subunit V2(Ndufv2)
ENSCGRG00001013761	100771690	Cricetulus griseus	myosin VIIB(Myo7b)
ENSCGRG00001013760	100773993	Cricetulus griseus	N-terminal EF-hand calcium binding protein 3(Necab3)
ENSCGRG00001012435	100760910	Cricetulus griseus	LIM domain kinase 2(Limk2)
ENSCGRG00001005250	100752146	Cricetulus griseus	synapse defective Rho GTPase homolog 1(Syde1)
ENSCGRG00001011103	100771156	Cricetulus griseus	crystallin mu(Crym)
ENSCGRG00001006581	100750877	Cricetulus griseus	MRE11 homolog, double strand break repair nuclease(Mre11)
ENSCGRG00001011104	100767465	Cricetulus griseus	ELOVL fatty acid elongase 1(Elovl1)
ENSCGRG00001013765	100753267	Cricetulus griseus	GTP binding protein 4(Gtpbp4)
ENSCGRG00001013763	100758322	Cricetulus griseus	cysteine rich secretory protein LCCL domain containing 2(Crispld2)
ENSCGRG00001012439	100761472	Cricetulus griseus	tigger transposable element derived 4(Tigd4)
ENSCGRG00001013769	100770001	Cricetulus griseus	chromosome 1 C4orf47 homolog(C1H4orf47)
ENSCGRG00001012436	100752304	Cricetulus griseus	SH3 and SYLF domain containing 1(Sh3yl1)
ENSCGRG00001006589	100767651	Cricetulus griseus	keratin, type I cytoskeletal 10(LOC100767651)
ENSCGRG00001005256	100759438	Cricetulus griseus	DPY30 domain containing 2(Dydc2)
ENSCGRG00001011109	100759820	Cricetulus griseus	adaptor related protein complex 4 subunit beta 1(Ap4b1)
ENSCGRG00001006587	100756789	Cricetulus griseus	Fas apoptotic inhibitory molecule 2(Faim2)
ENSCGRG00001006588	100774890	Cricetulus griseus	REV3 like, DNA directed polymerase zeta catalytic subunit(Rev3l)
ENSCGRG00001005254	100771813	Cricetulus griseus	melanoma-associated antigen 10(LOC100771813)
ENSCGRG00001024410	100763404	Cricetulus griseus	cell death inducing DFFA like effector a(Cidea)
ENSCGRG00001006586	100764553	Cricetulus griseus	sprouty RTK signaling antagonist 4(Spry4)
ENSCGRG00001024424	100760512	Cricetulus griseus	solute carrier family 16 member 9(Slc16a9)
ENSCGRG00001024422	100773295	Cricetulus griseus	N-alpha-acetyltransferase 50, NatE catalytic subunit(Naa50)
ENSCGRG00001024423	100753126	Cricetulus griseus	AT-rich interaction domain 3C(Arid3c)
ENSCGRG00001024428	100758475	Cricetulus griseus	putative homeodomain transcription factor 2(Phtf2)
ENSCGRG00001024427	100766846	Cricetulus griseus	slit guidance ligand 3(Slit3)
ENSCGRG00001011110	100769140	Cricetulus griseus	BR serine/threonine kinase 2(Brsk2)
ENSCGRG00001013773	100753686	Cricetulus griseus	interleukin 17 receptor B(Il17rb)
ENSCGRG00001012441	100754019	Cricetulus griseus	SV2 related protein(Svop)
ENSCGRG00001011111	100751339	Cricetulus griseus	RAB GTPase activating protein 1 like(Rabgap1l)
ENSCGRG00001012440	100761495	Cricetulus griseus	transmembrane anterior posterior transformation 1(Tapt1)
ENSCGRG00001013771	100765125	Cricetulus griseus	abhydrolase domain containing 12, lysophospholipase(Abhd12)
ENSCGRG00001012445	100761413	Cricetulus griseus	Wnt family member 2B(Wnt2b)
ENSCGRG00001011115	100770798	Cricetulus griseus	nudix hydrolase 14(Nudt14)
ENSCGRG00001013776	100765448	Cricetulus griseus	potassium calcium-activated channel subfamily M regulatory beta subunit 1(Kcnmb1)
ENSCGRG00001006571	100758564	Cricetulus griseus	sprouty RTK signaling antagonist 2(Spry2)
ENSCGRG00001012443	103163586	Cricetulus griseus	anti-silencing function 1A histone chaperone(Asf1a)
ENSCGRG00001011113	100762796	Cricetulus griseus	FEZ family zinc finger 2(Fezf2)
ENSCGRG00001011113	113832565	Cricetulus griseus	fez family zinc finger protein 2(LOC113832565)
ENSCGRG00001011118	100752266	Cricetulus griseus	thioredoxin related transmembrane protein 4(Tmx4)
ENSCGRG00001011119	100768354	Cricetulus griseus	family with sequence similarity 184 member B(Fam184b)
ENSCGRG00001012447	100763135	Cricetulus griseus	RAN binding protein 6(Ranbp6)
ENSCGRG00001006579	100753774	Cricetulus griseus	GRB2 binding adaptor protein, transmembrane(Gapt)
ENSCGRG00001006577	100760675	Cricetulus griseus	translocase of inner mitochondrial membrane 9(Timm9)
ENSCGRG00001005242	100774705	Cricetulus griseus	apolipoprotein C3(Apoc3)
ENSCGRG00001019880	100765893	Cricetulus griseus	tripartite motif containing 67(Trim67)
ENSCGRG00001020870	100773489	Cricetulus griseus	ubiquitin interaction motif containing 1(Uimc1)
ENSCGRG00001020871	100756218	Cricetulus griseus	transmembrane protein 218(Tmem218)
ENSCGRG00001018550	100770513	Cricetulus griseus	arginine and serine rich coiled-coil 2(Rsrc2)
ENSCGRG00001020872	100774494	Cricetulus griseus	caseinolytic mitochondrial matrix peptidase chaperone subunit X(Clpx)
ENSCGRG00001001795	100756504	Cricetulus griseus	PHD finger protein 19(Phf19)
ENSCGRG00001020874	100756381	Cricetulus griseus	TOG array regulator of axonemal microtubules protein 1(LOC100756381)
ENSCGRG00001019888	100766755	Cricetulus griseus	sperm acrosome associated 9(Spaca9)
ENSCGRG00001020877	100774725	Cricetulus griseus	glycine N-acyltransferase(LOC100774725)
ENSCGRG00001018556	100755202	Cricetulus griseus	phosphoserine phosphatase(Psph)
ENSCGRG00001018555	100763355	Cricetulus griseus	transmembrane protein 168(Tmem168)
ENSCGRG00001020879	100759958	Cricetulus griseus	vinculin(Vcl)
ENSCGRG00001018558	100758386	Cricetulus griseus	adenosine monophosphate deaminase 3(Ampd3)
ENSCGRG00001017226	100753438	Cricetulus griseus	MORC family CW-type zinc finger 3(Morc3)
ENSCGRG00001019887	100767891	Cricetulus griseus	cyclin dependent kinase like 1(Cdkl1)
ENSCGRG00001018557	113833789	Cricetulus griseus	transcription factor 24-like(LOC113833789)
ENSCGRG00001019884	100759709	Cricetulus griseus	homeobox A7(Hoxa7)
ENSCGRG00001019882	100689095	Cricetulus griseus	deoxyribonuclease 1 like 1(Dnase1l1)
ENSCGRG00001019883	100765973	Cricetulus griseus	tissue factor pathway inhibitor 2(Tfpi2)
ENSCGRG00001017229	100771927	Cricetulus griseus	actin related protein 8(Actr8)
ENSCGRG00001017228	100755257	Cricetulus griseus	protein tyrosine phosphatase 4A2(Ptp4a2)
ENSCGRG00001000460	100750510	Cricetulus griseus	phospholipase A and acyltransferase 1(Plaat1)
ENSCGRG00001000461	100768712	Cricetulus griseus	receptor interacting serine/threonine kinase 3(Ripk3)
ENSCGRG00001000462	100769317	Cricetulus griseus	mitochondrial ribosomal protein L23(Mrpl23)
ENSCGRG00001000458	100760066	Cricetulus griseus	complement C1r subcomponent like(C1rl)
ENSCGRG00001000459	100766224	Cricetulus griseus	coiled-coil domain containing 12(Ccdc12)
ENSCGRG00001020882	107979378	Cricetulus griseus	NFE2 like bZIP transcription factor 3(Nfe2l3)
ENSCGRG00001019890	100770262	Cricetulus griseus	zinc finger protein 248(Znf248)
ENSCGRG00001020883	100751717	Cricetulus griseus	DNA damage inducible transcript 4 like(Ddit4l)
ENSCGRG00001018560	100767852	Cricetulus griseus	PABIR family member 2(Pabir2)
ENSCGRG00001001784	100755728	Cricetulus griseus	olfactory receptor 10AD1(LOC100755728)
ENSCGRG00001020884	100763836	Cricetulus griseus	BARX homeobox 1(Barx1)
ENSCGRG00001000454	100689452	Cricetulus griseus	glycoprotein hormones, alpha polypeptide(Cga)
ENSCGRG00001020885	100768769	Cricetulus griseus	integrin alpha FG-GAP repeat containing 2(Itfg2)
ENSCGRG00001001787	100762444	Cricetulus griseus	solute carrier family 16 member 2(Slc16a2)
ENSCGRG00001020888	100752193	Cricetulus griseus	proline rich 5(Prr5)
ENSCGRG00001018567	100752836	Cricetulus griseus	SDE2 telomere maintenance homolog(Sde2)
ENSCGRG00001020889	100774665	Cricetulus griseus	ATPase H+ transporting V1 subunit B2(Atp6v1b2)
ENSCGRG00001018566	103158574	Cricetulus griseus	zinc finger protein 566(Znf566)
ENSCGRG00001019897	100689251	Cricetulus griseus	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(Pik3ca)
ENSCGRG00001018569	100754868	Cricetulus griseus	odontogenic, ameloblast associated(Odam)
ENSCGRG00001019898	100766214	Cricetulus griseus	chromosome 3 C19orf53 homolog(C3H19orf53)
ENSCGRG00001017232	100760474	Cricetulus griseus	transmembrane protein 39B(Tmem39b)
ENSCGRG00001017231	100762056	Cricetulus griseus	transmembrane protein 178A(Tmem178a)
ENSCGRG00001019896	100754235	Cricetulus griseus	DDB1 and CUL4 associated factor 10(Dcaf10)
ENSCGRG00001018562	100756998	Cricetulus griseus	solute carrier family 10 member 1(Slc10a1)
ENSCGRG00001017234	100750851	Cricetulus griseus	transcription factor EC(Tfec)
ENSCGRG00001019894	103162500	Cricetulus griseus	chromosome 3 C16orf87 homolog(C3H16orf87)
ENSCGRG00001018564	100763278	Cricetulus griseus	FKBP prolyl isomerase 1B(Fkbp1b)
ENSCGRG00001000450	100756548	Cricetulus griseus	LSM8 homolog, U6 small nuclear RNA associated(Lsm8)
ENSCGRG00001001781	100765687	Cricetulus griseus	WD repeat domain 81(Wdr81)
ENSCGRG00001000451	100773328	Cricetulus griseus	growth arrest specific 2 like 1(Gas2l1)
ENSCGRG00001001783	100761804	Cricetulus griseus	olfactory receptor 5D18(LOC100761804)
ENSCGRG00001000447	100753828	Cricetulus griseus	peroxisomal biogenesis factor 26(Pex26)
ENSCGRG00001020892	100763641	Cricetulus griseus	alsin Rho guanine nucleotide exchange factor ALS2(Als2)
ENSCGRG00001017241	100760387	Cricetulus griseus	developmental pluripotency associated 4(Dppa4)
ENSCGRG00001020893	100762475	Cricetulus griseus	retinol binding protein 1(Rbp1)
ENSCGRG00001018572	100767402	Cricetulus griseus	spermatogenesis associated 22(Spata22)
ENSCGRG00001000449	100772237	Cricetulus griseus	intercellular adhesion molecule 5(Icam5)
ENSCGRG00001017240	100756178	Cricetulus griseus	unc-93 homolog B1, TLR signaling regulator(Unc93b1)
ENSCGRG00001020894	100771702	Cricetulus griseus	general transcription factor IIH subunit 2(LOC100771702)
ENSCGRG00001018571	100756670	Cricetulus griseus	septin 14(Septin14)
ENSCGRG00001001773	113833764	Cricetulus griseus	neuropeptides B/W receptor type 1(LOC113833764)
ENSCGRG00001020895	100774981	Cricetulus griseus	diacylglycerol O-acyltransferase 2(Dgat2)
ENSCGRG00001000443	100764839	Cricetulus griseus	ninein like(Ninl)
ENSCGRG00001001774	103161269	Cricetulus griseus	cytochrome c oxidase subunit 6C-2(LOC103161269)
ENSCGRG00001020896	100756196	Cricetulus griseus	microseminoprotein beta(Msmb)
ENSCGRG00001000444	100766370	Cricetulus griseus	5'-aminolevulinate synthase 1(Alas1)
ENSCGRG00001000445	100762162	Cricetulus griseus	DnaJ heat shock protein family (Hsp40) member C9(Dnajc9)
ENSCGRG00001020898	100769054	Cricetulus griseus	YAE1 maturation factor of ABCE1(Yae1)
ENSCGRG00001018577	100765503	Cricetulus griseus	chromosome unknown C5orf15 homolog(CUNH5orf15)
ENSCGRG00001017248	100756349	Cricetulus griseus	caveolae associated protein 1(Cavin1)
ENSCGRG00001018579	100772907	Cricetulus griseus	protein tyrosine phosphatase 4A3(Ptp4a3)
ENSCGRG00001018573	100689435	Cricetulus griseus	beta-1,4-galactosyltransferase 4(B4galt4)
ENSCGRG00001018576	100772330	Cricetulus griseus	EYA transcriptional coactivator and phosphatase 3(Eya3)
ENSCGRG00001017244	100765782	Cricetulus griseus	cytotoxic T-lymphocyte associated protein 4(Ctla4)
ENSCGRG00001018575	100771815	Cricetulus griseus	arylacetamide deacetylase(Aadac)
ENSCGRG00001020890	100765288	Cricetulus griseus	WD repeat domain 6(Wdr6)
ENSCGRG00001000435	100756441	Cricetulus griseus	solute carrier family 25 member 48(Slc25a48)
ENSCGRG00001018581	100753398	Cricetulus griseus	proline rich 5 like(Prr5l)
ENSCGRG00001000437	100767929	Cricetulus griseus	alcohol dehydrogenase 5 (class III), chi polypeptide(Adh5)
ENSCGRG00001017252	100760379	Cricetulus griseus	translocase of outer mitochondrial membrane 20 like(Tomm20l)
ENSCGRG00001001768	100769200	Cricetulus griseus	SEC62 homolog, preprotein translocation factor(Sec62)
ENSCGRG00001018583	100751099	Cricetulus griseus	checkpoint kinase 1(Chek1)
ENSCGRG00001000438	100768344	Cricetulus griseus	heterogeneous nuclear ribonucleoprotein L(Hnrnpl)
ENSCGRG00001018582	100762912	Cricetulus griseus	C2 calcium dependent domain containing 2(C2cd2)
ENSCGRG00001000432	100760774	Cricetulus griseus	transmembrane protein 35B(Tmem35b)
ENSCGRG00001000434	113837293	Cricetulus griseus	gastric inhibitory polypeptide receptor(LOC113837293)
ENSCGRG00001017258	100767230	Cricetulus griseus	phytanoyl-CoA 2-hydroxylase interacting protein(Phyhip)
ENSCGRG00001018589	100755674	Cricetulus griseus	coiled-coil domain containing 167(Ccdc167)
ENSCGRG00001017257	100763400	Cricetulus griseus	glucagon like peptide 1 receptor(Glp1r)
ENSCGRG00001018588	100774648	Cricetulus griseus	intracisternal A particle-promoted polypeptide(Ipp)
ENSCGRG00001017254	100755682	Cricetulus griseus	sodium voltage-gated channel alpha subunit 11(Scn11a)
ENSCGRG00001018584	100774011	Cricetulus griseus	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B(LOC100774011)
ENSCGRG00001017256	100758467	Cricetulus griseus	baculoviral IAP repeat containing 7(Birc7)
ENSCGRG00001018587	100763459	Cricetulus griseus	phosphatidylinositol specific phospholipase C X domain containing 2(Plcxd2)
ENSCGRG00001017255	100763942	Cricetulus griseus	ADAMTS like 4(Adamtsl4)
ENSCGRG00001018586	100760221	Cricetulus griseus	MSL complex subunit 2(Msl2)
ENSCGRG00001001760	100754964	Cricetulus griseus	autophagy related 4B cysteine peptidase(Atg4b)
ENSCGRG00001000424	100771558	Cricetulus griseus	zinc finger RANBP2-type containing 3(Zranb3)
ENSCGRG00001018592	100766077	Cricetulus griseus	DnaJ heat shock protein family (Hsp40) member C24(Dnajc24)
ENSCGRG00001000425	100752884	Cricetulus griseus	ATPase H+ transporting V1 subunit F(Atp6v1f)
ENSCGRG00001018591	100772246	Cricetulus griseus	N-acetylglucosamine-1-phosphate transferase subunit gamma(Gnptg)
ENSCGRG00001018593	100774120	Cricetulus griseus	translocase of outer mitochondrial membrane 22(Tomm22)
ENSCGRG00001000420	100750920	Cricetulus griseus	barttin CLCNK type accessory subunit beta(Bsnd)
ENSCGRG00001000422	100761992	Cricetulus griseus	ribosomal protein L23a(Rpl23a)
ENSCGRG00001018590	100773907	Cricetulus griseus	proteasome 20S subunit alpha 1(Psma1)
ENSCGRG00001000423	100767648	Cricetulus griseus	CDC42 small effector 1(Cdc42se1)
ENSCGRG00001001754	100751448	Cricetulus griseus	tubulointerstitial nephritis antigen(Tinag)
ENSCGRG00001017268	100773442	Cricetulus griseus	ATP binding cassette subfamily C member 12(Abcc12)
ENSCGRG00001018599	100766581	Cricetulus griseus	ras homolog family member J(Rhoj)
ENSCGRG00001000428	100768837	Cricetulus griseus	RAB5B, member RAS oncogene family(Rab5b)
ENSCGRG00001017265	100768521	Cricetulus griseus	tyrosine kinase with immunoglobulin like and EGF like domains 1(Tie1)
ENSCGRG00001018596	100753722	Cricetulus griseus	nei like DNA glycosylase 3(Neil3)
ENSCGRG00001017264	100770837	Cricetulus griseus	ZFP37 zinc finger protein(Zfp37)
ENSCGRG00001018595	100750535	Cricetulus griseus	ring finger protein 11(Rnf11)
ENSCGRG00001017266	100759847	Cricetulus griseus	isovaleryl-CoA dehydrogenase(Ivd)
ENSCGRG00001001744	100764273	Cricetulus griseus	SERTA domain containing 3(Sertad3)
ENSCGRG00001017271	100772448	Cricetulus griseus	3-hydroxyacyl-CoA dehydratase 1(Hacd1)
ENSCGRG00001017273	100772971	Cricetulus griseus	fucose mutarotase(Fuom)
ENSCGRG00001000410	100758338	Cricetulus griseus	BRICK1 subunit of SCAR/WAVE actin nucleating complex(Brk1)
ENSCGRG00001001743	100767308	Cricetulus griseus	TNF receptor superfamily member 4(Tnfrsf4)
ENSCGRG00001017279	100772617	Cricetulus griseus	solute carrier family 7 member 2(Slc7a2)
ENSCGRG00001000417	100755549	Cricetulus griseus	cytochrome P450 26A1(LOC100755549)
ENSCGRG00001017276	100755825	Cricetulus griseus	TM2 domain containing 1(Tm2d1)
ENSCGRG00001000418	100755374	Cricetulus griseus	neutral sphingomyelinase activation associated factor(Nsmaf)
ENSCGRG00001017275	100757381	Cricetulus griseus	carboxypeptidase A5(Cpa5)
ENSCGRG00001017277	100755856	Cricetulus griseus	otolin 1(Otol1)
ENSCGRG00001000402	100772460	Cricetulus griseus	retinol dehydrogenase 5(Rdh5)
ENSCGRG00001000402	100772750	Cricetulus griseus	biogenesis of lysosomal organelles complex 1 subunit 1(Bloc1s1)
ENSCGRG00001017283	100762193	Cricetulus griseus	forkhead box protein N1(LOC100762193)
ENSCGRG00001000403	100764793	Cricetulus griseus	INO80 complex subunit B(Ino80b)
ENSCGRG00001017282	100760617	Cricetulus griseus	chromosome 1 C5orf52 homolog(C1H5orf52)
ENSCGRG00001000404	100765676	Cricetulus griseus	interferon regulatory factor 3(Irf3)
ENSCGRG00001017285	100752047	Cricetulus griseus	DnaJ heat shock protein family (Hsp40) member C17(Dnajc17)
ENSCGRG00001017284	100750948	Cricetulus griseus	kinesin family member 26A(Kif26a)
ENSCGRG00001001736	100754145	Cricetulus griseus	highly divergent homeobox(Hdx)
