gene,entrez_gene_id
Trnad-guc,113836134
Usp1,100754655
LOC100764333,100764333
Slc30a6,100763102
Metrnl,100753251
LOC100772389,100772389
Brf2,100769943
Hdac5,100689350
Lmf1,100761934
Plcg1,100769697
Eml1,100770154
LOC100767260,100767260
Sema5b,100766544
LOC113834440,113834440
Rpia,100765051
Hcrtr1,100773491
Ube2m,100767306
Ptpn21,113830649
Zdhhc6,100772972
LOC100754667,100754667
Limch1,100761017
Nup62,100769030
Dhx33,100755235
Exph5,100753332
Tmed5,100764949
Gtf2b,100754725
Rpl6,100761632
LOC100773005,100773005
Ogt,100768670
Cyp2a17,100689034
Mfsd12,100771307
Rnf216,100758416
Mmut,100765277
Sirt3,100762304
Kank1,100759671
Knop1,100751019
Afmid,100773211
Prelid3a,100763973
Gpx8,100775000
Klhl22,100752906
Nsun4,100760453
Cmtm4,100768129
Dcaf10,100754235
Ercc3,100689367
Angptl6,100772824
Znf516,100764397
LOC100761465,100761465
Luc7l3,100767266
LOC100774561,100774561
LOC100757900,100757900
Rpl9,100758533
Sox10,100754443
LOC100761274,100761274
LOC113831745,113831745
LOC100766327,100766327
Phlda3,100764336
Ikzf2,100760184
Dnajb2,100773438
Ppp1r36,100765040
Naprt,100756372
Poln,100769107
LOC100760352,100760352
Gcc1,100773292
LOC113837845,113837845
Mrps2,100757282
Gpkow,100759434
Ciart,100761544
LOC118237611,118237611
LOC103158820,103158820
LOC100760949,100760949
Znf623,103158562
Mybbp1a,100758378
C6,100766699
Cenpn,100765070
LOC113837180,113837180
Rlim,100760995
Lamc1,100761564
Cdc27,100770539
Cdsn,100761666
Desi2,100763663
LOC100757199,100757199
Ccdc120,100760495
Calhm5,100774191
LOC113837612,113837612
LOC113838431,113838431
Prss36,100758312
Gli2,100757572
Spata6l,100761183
Ppp3r1,100773706
Cspg4,100760376
Usb1,100762459
Adamtsl5,100767851
Tmub1,100761844
Grm4,100757229
Fbh1,100765086
Eif1b,100774503
Ube2a,100768509
LOC100765633,100765633
LOC100768853,100768853
LOC100774512,100774512
Pate2,103162828
Plekhb1,100759842
Samsn1,100766287
Rhou,100775019
Gdf10,100758802
Kif21b,100766089
LOC100773670,100773670
Cd99l2,100770391
Hdlbp,100772142
Creb3l3,100774488
LOC113837822,113837822
Osm,100758591
Psmd6,100751274
Dlx4,100757892
Ppp1r12a,100754718
Myh14,100770655
LOC113838708,113838708
Ifi44l,100760542
Pcnx3,100762385
Itga6,100769534
Selp,100763517
Enox2,100751206
Ppih,100768669
Rpap2,100763199
Oscp1,100759602
Arl8a,100762890
LOC118237719,118237719
Mus81,100770181
LOC113832475,113832475
Bloc1s1,100772750
Fam131b,100751738
Noc2l,100772415
Npdc1,100771936
Pou5f1,100754998
LOC100772591,100772591
Dmxl1,100773136
Dbp,100775076
Atg9a,100774022
LOC100767391,100767391
Micu2,100763005
Gdpd1,100758659
Trub2,100766452
LOC100759534,100759534
Myg1,100768264
Rab3ip,100759835
Rapgef6,100763755
LOC100758214,100758214
LOC100772735,100772735
Bzw1,100758868
Slc25a44,100756736
Dcun1d5,100759094
Frmd5,100752890
LOC100772364,100772364
Ccdc86,100774139
LOC103161512,103161512
LOC100754174,100754174
Sepsecs,100768289
Dennd6a,100769342
Pa2g4,100767388
Dclre1c,100752196
Palm2akap2,100767422
Clasp2,100769743
LOC100761202,100761202
Pih1d2,100773784
Mapkap1,100755792
Eif4b,100758911
Prkcg,100762950
Dpm1,100689420
Ndufs4,100773999
Zdhhc19,100762178
St14,100755225
Acad9,100770943
LOC100757861,100757861
Smarcb1,100769126
Hs6st1,100689173
Nckap1,100758647
Cd63,100772167
LOC100773795,100773795
LOC100763252,100763252
Rhot2,100760480
LOC100755228,100755228
Rfwd3,100772185
Cda,100754972
Mbtps2,100689085
Bik,100768268
Plekhm2,100770785
Sema4c,100768897
Idnk,100763818
LOC100762182,100762182
Kcnk12,100770804
Dnm2,100771373
Tmem121,100754344
Paqr4,100771540
Znf703,100751429
Phka1,100764708
LOC100762293,100762293
Axin1,100758169
Kctd1,100770054
LOC100757615,100757615
Zbtb1,100764453
LOC113835355,113835355
LOC100762252,100762252
LOC100775082,100775082
Shc1,100758936
Sars1,100689195
LOC100750822,100750822
Smc6,100757987
Tnks2,100769660
Sephs1,100775017
Mphosph9,100771041
Ctnnbip1,100760454
Catsper2,100766859
LOC100753770,100753770
LOC100771214,100771214
Slc6a4,100754706
Pus1,100769856
Cd7,100751416
Psmc3,100689203
Enpp7,100755684
Dock4,100772385
Pop7,100753663
Tomm40l,100769989
LOC107977129,107977129
Rgl1,100762723
Cops2,100760211
Fancb,100750774
Pigh,100760756
LOC100763047,100763047
LOC100768722,100768722
Ezr,100762541
Csrp2,100764077
Mrpl12,100755729
Anapc2,100774636
Bnip3l,100759633
Zgrf1,100755417
LOC100750882,100750882
Dtwd1,100761309
LOC100767827,100767827
Dus3l,100760481
Gmds,100689436
LOC100751128,100751128
LOC100752741,100752741
LOC100764100,100764100
LOC100689009,100689009
LOC100759744,100759744
LOC100762173,100762173
Coro1c,100754313
Fbxo21,100752874
LOC113832489,113832489
Tnpo1,100760105
Pafah1b3,100756174
LOC103158823,103158823
Rnf103,100770542
Btbd1,100770759
LOC100767866,100767866
LOC100756791,100756791
Spsb2,100757837
Ybx1,100769813
Zfp64,100753579
LOC100756028,100756028
Ppm1d,100761266
LOC113839152,113839152
Chd1,100751866
Gal3st4,100771720
Mtbp,100754090
LOC113833950,113833950
LOC100753076,100753076
LOC113835304,113835304
LOC113838602,113838602
LOC100753502,100753502
Trim59,100767039
LOC103162753,103162753
Ell2,100762315
Hspa2,100764750
LOC100769617,100769617
Pik3r2,100771181
LOC100766259,100766259
Map3k14,100766459
Cpt1a,100762166
Hoga1,100759109
LOC100765771,100765771
Chm,100763141
LOC100773141,100773141
Suco,100753995
Rhoa,100762797
Xylb,100750577
Polr2f,100754156
Ttc8,100772346
Ifi35,100770156
Ccnyl1,100760997
Osbp,100760367
Psma6,100754440
Myl6b,100766814
LOC100758579,100758579
Mocs2,100773226
Mtfr1,100760514
LOC100757863,100757863
Emc8,100770955
Klhl25,100767883
LOC118237700,118237700
Rrm1,100761591
Emd,100760344
Dusp4,100756233
Hsh2d,100760566
LOC100764768,100764768
Nqo2,100760827
Rel,100756087
Kdm3b,100752012
Pelo,100750681
LOC103158999,103158999
Lyar,100773375
Mybl2,100773251
Snord14e,100689271
Rpl29,103158593
Ascl2,100762061
Csnk2a1,100759365
Tln2,100770331
Pip4p1,100757444
Sdk1,100768773
Fam83f,100771028
Sf3b1,100772265
LOC100763258,100763258
Btf3,100756079
Gtpbp3,100751349
Yme1l1,100770453
Hs6st3,100765877
Aldh18a1,100755485
Tp53bp1,100767736
LOC118237718,118237718
C1ql4,100769166
LOC107978617,107978617
LOC100753824,100753824
Ccdc85b,100766533
Ncoa5,100768131
Phf6,100767275
Poldip3,100751957
Sema5a,100756526
Zc3h8,100770320
Phospho2,100764721
Gpatch8,100757325
Epdr1,100770772
Abhd2,100755212
St3gal5,100754838
Mpped2,100765784
LOC100756600,100756600
Gbe1,100772279
Bsg,100689246
Mthfd2,100770086
Gpam,100760138
Wdr47,100766348
Gkap1,100762171
LOC113832459,113832459
LOC100771043,100771043
LOC100752853,100752853
Brinp1,100774741
Cadps,100761643
LOC113838409,113838409
Hmgcs2,100774684
Snrpf,100758168
LOC100774008,100774008
Cenpt,100753819
Map1lc3a,100760576
Man1a2,100770527
Polr3c,100752999
Kif3c,100757377
Ccdc50,100750624
Snf8,100753514
Eno3,100771169
Lrrc14b,100751319
LOC100772005,100772005
Tex36,100766173
Tsen34,100766729
Svep1,100755877
LOC100757471,100757471
Klhl4,100764135
Pigv,100770177
Srp9,103160754
Azin1,100774224
Prkg1,100768615
LOC100761616,100761616
Hmga1,100689040
Atp11b,100773257
LOC100753964,100753964
Cacna1e,100773594
LOC100765504,100765504
Mtmr9,100754953
Zup1,100771141
Emilin2,100770473
Msh3,100762943
Sort1,100750717
Cdk7,100769780
Cend1,100752544
LOC100754683,100754683
Prkar1b,100770073
LOC100763143,100763143
Tff2,100764562
LOC100770617,100770617
Mtcl1,100762627
Gabrq,100767917
LOC100772408,100772408
Tnfaip2,100774266
Lrp5,100763041
Vps37b,100767219
Rabac1,103160328
Sf3b6,100760669
Xxylt1,100760146
LOC100768540,100768540
Zcchc17,100764924
Umod,100764823
Anxa5,100759361
Rorb,100771338
Tmem53,100755631
LOC103164078,103164078
LOC100766450,100766450
Uxt,100764181
CUNH20orf204,113830984
Ube2f,100773164
Gpn3,100764448
Pccb,100759926
Foxk1,100768479
Nox4,100754626
Samd11,100771844
Sec61a1,100767375
Ptpn11,100771077
Prkn,100764359
LOC113838677,113838677
Abca13,100753262
Raf1,100769018
Olfml1,100766460
LOC103158825,103158825
Trip10,100764945
Sel1l3,100759760
Fos,100689418
LOC100762275,100762275
Gtdc1,100752161
LOC118239765,118239765
Atp6v1e1,100755187
Lrrc73,100757911
Mtch1,100750983
Gzmk,100774132
Ehf,100774359
LOC100769017,100769017
LOC100753900,100753900
Lipe,100755300
Vill,100751215
LOC100752051,100752051
Ncl,100689056
Ndufa9,100773563
Utp25,100765405
Elac2,107977006
LOC100762836,100762836
LOC100753788,100753788
LOC103161719,103161719
Dusp18,100757443
Mrpl38,100758580
Znf148,100756197
LOC100771675,100771675
LOC100768277,100768277
Abat,100765485
Patl1,100752804
Sp3,100774926
LOC100753943,100753943
Rev3l,100774890
Bdp1,100759229
Fam168a,100752186
LOC107980356,107980356
Mrps10,100767194
Pmel,100769117
Pcbp4,100762513
Mif4gd,100770200
Myom3,100756256
Alkbh2,100753724
Rassf6,100759358
LOC100759388,100759388
Mad2l2,100761766
LOC100771038,100771038
Svil,100762636
Psmd3,103164599
Ulk2,100759097
LOC100773505,100773505
Ddah1,100767722
Rab8a,100760856
LOC100770435,100770435
Mcl1,100764237
Cpeb3,100770232
Trim46,100757214
LOC100759912,100759912
Sh2b2,100767263
Gnb1l,100773508
Zc3h3,100756959
Sqstm1,100768352
Brpf3,100759740
Ghrh,100756401
Bdh2,100766065
Tmem151b,100757694
LOC100761161,100761161
Mkrn2,100769305
Tada2b,100768678
Rras2,100771410
Sntg1,100762519
Tk1,100689285
Calhm3,100753966
Xkr6,100754658
Mrps18b,100765352
Des,100764990
LOC100765371,100765371
Rangrf,100760667
Frem3,100754422
Cdc40,100772994
LOC100770273,100770273
Mafg,100767634
LOC103160323,103160323
Hdgf,100761454
LOC100754451,100754451
LOC100759000,100759000
Pitpnm2,100771518
Calm1,100771772
LOC100771739,100771739
Acsl6,100762894
Ky,100770249
Lrrc43,100754484
LOC113838529,113838529
Rbak,100758131
Hars2,100757923
Mmadhc,100751326
Ebf1,100763962
Sf3b3,100752512
Alkbh4,100766685
Kpnb1,100762896
LOC100759508,100759508
Abcf1,100765933
Dhrs1,100757215
Pip,100758765
Arhgef28,100752236
Acap2,100760438
Nbn,100750782
LOC100774611,100774611
LOC100761886,100761886
Pcif1,100771480
Serinc5,100762651
Ftsj3,100771677
Ergic1,100774570
LOC100774417,100774417
Lrp2,100772030
Dhrs9,100771741
Tmem30a,100756251
LOC100767355,100767355
Fam83c,100761734
Arhgap31,100758592
Zfhx3,100759927
Pigs,100761041
Tsacc,100754982
Ubtd1,100758245
Itga1,100750393
Cep290,100753037
Tns1,100758067
Sbspon,100764876
Gsk3b,100760865
Nab1,100765317
Adamts9,100768091
Mid2,100759244
Zfpl1,100766654
Cntnap5,100766518
Hmgcl,100755385
Ube2q2,100763851
Eef1g,100753545
Odr4,100751804
Lrrc71,100761163
Frmd4a,100750826
LOC100766288,100766288
LOC100756805,100756805
Slc44a1,100766177
LOC100757077,100757077
LOC113839468,113839468
Trappc3,100758455
Enpep,100757489
Lrp1,100754427
Mfap3,100766304
Furin,100682534
Asxl1,100761070
Sgpp1,100766871
Aspscr1,100768779
Smap1,100756395
C1qtnf12,100767884
Plscr3,100759961
Cd2ap,100770360
Rpl10,100758401
Rhob,100774759
LOC100755219,100755219
LOC118239967,118239967
Tax1bp3,100772000
Fam207a,100765418
Ubox5,100769179
Ddx5,100768812
Cux1,100767555
Disp1,100772392
Bmp6,100768517
Castor2,100768347
LOC100772531,100772531
Naa35,100772100
LOC113831254,113831254
Ect2l,100770493
LOC100762876,100762876
Abhd10,100770127
Asf1a,103163586
Slc12a1,100761861
Gdi2,100765873
Fa2h,100771615
Mcm4,100770466
Igfbp6,100751810
LOC100753687,100753687
Tars2,100762707
Trim45,100770048
Rc3h1,100750750
Map3k1,100770540
Pank4,100768771
Ubfd1,103160474
LOC100758339,100758339
Diaph3,100772633
Chsy1,100770803
LOC100764724,100764724
LOC103158641,103158641
LOC113830936,113830936
Cip2a,100760685
Cpeb2,100761763
Lrrc59,100758748
Mccc2,100756739
Carnmt1,100765030
Il31ra,100770824
Birc5,118237651
Ap3b1,100755352
LOC113837352,113837352
Tmem178b,100774962
Naa10,100774782
Cd47,100770433
Cenpb,100689274
Ubxn4,100766565
Snx33,100760671
Mob3a,100770056
Piezo1,100754271
Slc35f2,100769891
Tecpr2,100756039
Slc25a40,100750700
Banf1,100765074
Acvr2b,100755103
Mib1,100766406
Minar1,100758044
Snrpd3,100768269
Znf483,100757155
LOC100770406,100770406
Snx2,100774009
LOC113838063,113838063
Pcdh1,100751761
Spcs3,100753146
Mgarp,100763385
LOC107977343,107977343
Ube2b,100758252
LOC100766784,100766784
LOC100753866,100753866
Cfap61,100771165
LOC113835637,113835637
Myo18b,100773043
Scfd2,100755789
LOC100770451,100770451
Bptf,100772838
Nek7,100765727
Rlf,100752130
Ppp1r13b,100767649
Akap13,100768171
LOC100772710,100772710
Kcng3,100765018
LOC113831945,113831945
LOC100768321,100768321
Pcbd2,100762703
Foxp4,100769418
LOC100762631,100762631
Tbc1d10b,100774548
LOC103159719,103159719
Fkbp14,100758490
Manea,100682532
Ccr10,100760302
LOC113838906,113838906
Phc3,100766114
Alpk2,100770843
Il1rapl1,100767870
Rps8,100755051
Taf6l,103159405
Ms4a15,100771655
Brinp3,100774253
Tenm3,100751317
LOC113837877,113837877
Crb3,100762804
Sfxn5,100769127
Nin,100766463
LOC100758324,100758324
Fbn2,100769316
Samd4b,100760986
Ddx39b,100773161
Tbc1d32,100765335
Amd1,100774596
Capn2,100771239
Tmem63b,100758557
Cep70,100767664
Grhl1,100753443
Oprl1,100766638
A2ml1,100762067
Fgd1,100760862
Glt8d2,100772458
LOC113831027,113831027
Ltbp3,100772206
Nup93,100757790
LOC113838575,113838575
Nebulette,100751354
Dpp9,100757878
Ppp2r5c,100754775
Sec24a,100766669
Trpv2,100752789
Ets2,100774407
LOC100770484,100770484
LOC113834498,113834498
Sprtn,100764217
Fam222a,100751362
Rgp1,100755470
Efhd2,100752661
LOC100761548,100761548
Vbp1,100753433
Vps41,100768202
Lyz,100770686
Nr4a1,100764218
Exosc10,100754929
Ercc6,100770299
Ros1,100760611
Gpc1,100751141
Dph3,100768092
Atf7ip,100753637
Katnal2,100772637
Cplane1,100770827
Adh5,100767929
Pla2g12b,100758369
LOC113839036,113839036
Cluap1,100764485
Rab11b,100754543
Herpud1,100758367
LOC100755934,100755934
Apobr,100753181
Vcpkmt,100769613
Atg14,100753411
Ntrk3,100755800
Acadsb,100766828
Det1,100770116
Ilrun,107979433
Rragc,100750696
Megf11,100767399
Odf2l,100773183
Tyw3,100769973
Slc27a4,100765865
Atg4b,100754964
Slc24a2,100758236
Lcor,100756611
Acsl1,100751492
Bcat2,100752344
Rfx5,100770896
Tnpo3,100753994
Plcb1,100751979
G6pc3,100753219
Spast,100765919
Sycp3,100771868
Acadl,100759026
Wipf3,100759347
LOC100751817,100751817
LOC100764753,100764753
Ntmt1,100771449
Htra2,100760629
Amph,100767913
Reck,100759086
Gid8,100757886
Fars2,100761130
Pigl,100752487
Degs1,100753569
Ruvbl2,100770081
Pbx4,100754492
Ggh,100751581
Slf2,100756312
Inka2,100751785
LOC100752691,100752691
Lancl1,100758445
Ppp1cb,100761524
Selenoo,100758305
Il18,100750469
Cep128,100752420
Psd,100774898
Tafa1,100757363
Tnfrsf1b,100774542
Clk3,100756143
Per2,100772001
Amigo3,100761154
LOC100762754,100762754
Sdcbp2,100763188
Txlnb,100769447
Hspa8,100689472
LOC100761715,100761715
Mnt,100766817
Ikzf4,100768259
LOC100751613,100751613
Srpra,100758562
Ndufs8,100755890
Arl9,100759276
Megf10,100757958
Alg5,100769679
Tmem230,100761638
Cfap97,100752065
Cited2,100773955
Mios,100760592
LOC100750370,100750370
Rock2,100767265
Zcchc4,100768868
Chst11,100771304
Erc1,100753317
Suclg2,100752265
LOC100751321,100751321
Zfp37,100770837
Agbl4,100759283
Bank1,100762463
Rnft2,100752081
Grb2,100769627
Calm3,100762749
Ptrhd1,100755437
Sltm,100757547
Kctd17,100763063
Slc7a7,100768258
LOC103164262,103164262
Frmd3,100770240
Derpc,113834671
LOC107978645,107978645
Sar1a,100763187
Synpr,100752738
Gmppb,100760573
Col18a1,100764844
Tirap,100757985
Nr1h3,100756988
Pheta2,100751381
LOC100767070,100767070
Fah,100757944
LOC100766315,100766315
Prpf4b,100759963
Ccnj,100763458
Mars1,100756755
Xiap,100689374
Pym1,100770070
Cstf3,100772127
Trmt10c,100756944
Ppargc1b,100762347
Deaf1,100756469
Rab3il1,100756879
Il6,100689186
LOC100759741,100759741
Naaladl2,100761363
LOC100764001,100764001
Smu1,100736555
LOC100763261,100763261
LOC100757240,100757240
Nsun3,100769254
LOC113836408,113836408
Rdh11,100759877
Spcs2,100755739
Dqx1,100761206
Tmem185b,100757584
LOC100761211,100761211
Cldnd1,100770002
Mboat1,100754943
Pde6d,100762580
Lrrc40,100750389
Glipr1,100760583
Hsdl1,100774919
Orai1,100752394
Dock2,100766266
LOC100757460,100757460
LOC100763560,100763560
Ten1,100759443
Zpr1,100773173
LOC100750560,100750560
Pak3,100774215
Ulk1,100772932
Hoxc6,100763696
Dixdc1,100773209
LOC100769643,100769643
LOC100762078,100762078
LOC113833947,113833947
LOC113837421,113837421
Lnpk,100753894
Strc,100767154
Nr2c2ap,100756914
Bop1,100763888
Upf2,100771546
Tctn2,100768551
Stc2,100770621
Cplane2,100752253
LOC118238726,118238726
LOC103161422,103161422
Usp49,100771034
Ncln,100761580
Olah,100755723
LOC100764038,100764038
LOC100774576,100774576
Gnai1,100689070
Acvr2a,100774605
Gcsam,100770981
Emilin1,100763067
Acyp2,100758982
Cnga4,100753462
Fstl1,100761843
CUNH7orf50,100768160
Nup50,100759187
Med10,100759421
Tmbim6,100757833
Eny2,100768337
Fgf2,100757429
Zfp41,100757735
Ikbip,100757532
Inha,100766733
LOC113835000,113835000
Usp37,100772571
LOC103158824,103158824
Atp13a2,100770673
Dnah7,100752773
LOC100755310,100755310
LOC100763338,100763338
Ubac2,100766407
Cnst,100765705
Evc2,100751511
Dmtn,100764907
LOC113831823,113831823
Matn1,100766668
Arl6,100773053
LOC100769555,100769555
Ndufb4,100762129
LOC113837300,113837300
Oxnad1,100768576
LOC113838943,113838943
Socs1,100751218
Stbd1,100769936
Usp8,100753287
Lamtor4,100750902
Clrn2,100769210
Eef1a1,100689276
Maea,100770544
Ghr,100763540
Yipf1,100765481
Sec61a2,100771837
LOC100762568,100762568
Fbxl5,100768201
Wdr49,100760310
LOC113836360,113836360
Znf213,100773530
Impg1,100766332
Tmem108,100762196
Pcmt1,100762308
Fastkd5,103163403
Micu3,100752287
Chrnb1,100758816
Cilp,100774209
Mettl9,100760354
Pex14,100769796
Ptges3l,103160894
Ccdc162p,100751702
LOC100771222,100771222
LOC100762115,100762115
Uts2r,100772706
Upk2,100759757
Ppp1r42,100767325
Synj2bp,100763373
Ilvbl,100752439
LOC100751184,100751184
Nfatc3,100760989
Pigw,100759511
LOC113837470,113837470
Dcun1d1,100771521
LOC107980331,107980331
Zbtb33,100763419
Znf652,100754989
LOC100766854,100766854
LOC100762217,100762217
LOC100758986,100758986
LOC113836087,113836087
LOC100750546,100750546
Znf707,100763645
Pitpnb,100772348
Treml4,100757253
Timm22,100762051
Ciita,100768306
Traf4,100762863
Mfsd8,100771697
Rnf214,100761598
Nfkb2,100774604
Peli1,100754085
LOC113838916,113838916
Upf3a,100759208
Ubr2,100767969
Rcor1,100773394
LOC100754870,100754870
Cntnap2,100761620
Polr1h,100753139
Abcc4,100766754
LOC100761417,100761417
Ran,100769066
Iars2,100758227
Nfia,100756120
Ccdc14,100757937
Pars2,100751506
Cdr2l,100758231
Atmin,103162505
Eme2,100765424
Slc4a7,100770901
Cep89,100757884
Nup133,100768681
Ghdc,100754994
Ip6k3,100772883
Ppm1g,100768018
Nfkb1,100770607
Tedc2,100774795
LOC107977005,107977005
Mdh1b,100756246
LOC100774652,100774652
LOC100758054,100758054
Irak1,100773909
Mob1b,100751008
Kiaa2026,100763428
Smyd1,100766221
Tubgcp3,100760005
F2rl1,100757860
Tnfsf4,100773775
Pcdh15,100765729
LOC100763630,100763630
Cdkl1,100767891
Dpcd,100751595
Gemin4,100761184
Wrnip1,100756702
Gmeb2,100761456
Spindoc,100753566
Copa,100762124
Notch4,100765940
LOC100769501,100769501
LOC118237605,118237605
LOC100754624,100754624
LOC100760809,100760809
Mmp10,100755142
Dscam,100765236
Dusp23,100771960
LOC100756518,100756518
Cryl1,100763866
Eftud2,100757897
Fzd3,100751712
Slc12a4,100751159
Adss2,100767083
Mroh2a,100756011
Mthfr,100774930
LOC118237780,118237780
Bag5,100757492
Ccdc18,100770535
Mlxip,100768794
LOC100770595,100770595
LOC100767376,100767376
LOC113835848,113835848
Stmn1,100770568
Sel1l,100751353
Ddx25,100759427
Dcp1a,100773763
LOC113831970,113831970
Ehd1,100761397
Glce,100754874
Areg,100772017
Smco4,100753911
Araf,100751432
LOC118237725,118237725
Thg1l,100763395
Asb15,100759425
Mxd1,100773636
Il6r,100750971
Xaf1,100754608
LOC113834607,113834607
Uso1,100754738
Alyref,100756310
LOC100769715,100769715
Aktip,100770507
LOC100769432,100769432
Nwd1,100758068
Galnt5,100757219
Pan3,100757082
Ecd,100761389
Rpa2,100764034
As3mt,100758973
LOC100769705,100769705
Dstyk,100759895
Pfkl,100762127
Ticam1,100769672
Snai1,100757314
Stau1,100758464
B3gnt2,100766691
Eya3,100772330
Nup85,100770676
Clpp,100761651
Vezt,100758457
Magi1,100768378
Bicral,100768726
Rp9,100768648
Lrrc8e,100754708
Ankrd37,100771039
Ncor2,100769124
Ret,100772741
Edf1,100763269
B3galnt2,100768564
Commd4,100762408
Mir3102,114483089
Adra1d,100772819
Tmem208,100760614
LOC100766868,100766868
Itpa,100768122
Palb2,100773675
LOC100752809,100752809
Rrn3,100751564
Capn8,100771531
Lpcat3,100768200
Nckap5l,100757554
LOC113833621,113833621
Tubd1,100757222
Tarm1,100764097
Nav3,100751663
LOC100752586,100752586
Ttc32,100751849
Trim13,100752234
Efcab7,100753483
Ttc21b,100752926
Dnajc21,100759616
Osbpl5,100774018
Memo1,100766217
LOC103162709,103162709
Tspan16,103162526
Cntd1,100761754
Sil1,100751151
Kpna3,100761838
LOC113839136,113839136
Ccdc22,100757706
Grik4,100767895
LOC100751546,100751546
Mycbp,100750991
Tram1,100773434
Prdm5,100757619
Aptx,100774231
LOC100754143,100754143
Enoph1,100767312
Larp1,100767665
Map2k4,100770977
LOC100774182,100774182
Mga,100761540
Snx17,100767433
LOC100767291,100767291
Pisd,100689093
Znf462,100762392
LOC100772800,100772800
LOC100754138,100754138
Apex2,100753797
LOC100758350,100758350
Abcd4,100768387
Rnf135,100772496
Rplp2,100753445
Man2b1,100766505
Sbno2,100765525
Arfip1,100761181
Emc3,100757477
Mfsd14b,100752082
Tmem132a,100774718
LOC100762201,100762201
Pros1,100768391
Cd28,100769830
LOC103162476,103162476
Pex1,100763358
Trmt2a,100774876
