Reaction,Min,Max
SameRxns019,-1000.0,0.0
SameRxns020,-1000.0,1000.0
SameRxns021,-1000.0,1000.0
SameRxns022,-1000.0,625.0
SameRxns023,0.0,1000.0
SameRxns024,0.0,1000.0
SameRxns025,-1000.0,1000.0
SameRxns026,0.0,1000.0
SameRxns028,-1000.0,1000.0
SameRxns029,0.0,1000.0
SameRxns030,-1000.0,1000.0
SameRxns031,-1000.0,1000.0
SameRxns032,0.0,1000.0
SameRxns033,-1000.0,1000.0
SameRxns034,-1000.0,1000.0
SameRxns035,-1000.0,1000.0
SameRxns036,-1000.0,1000.0
SameRxns037,0.0,0.0
SameRxns038,0.0,0.0
SameRxns039,-1000.0,1000.0
SameRxns040,-1000.0,1000.0
SameRxns041,-1000.0,1000.0
SameRxns042,0.0,1000.0
SameRxns044,0.0,1000.0
SameRxns045,0.0,1000.0
SameRxns046,-1000.0,1000.0
SameRxns047,-1000.0,1000.0
SameRxns048,-1000.0,1000.0
SameRxns049,0.0,1000.0
SameRxns050,-1000.0,1000.0
SameRxns051,-1000.0,1000.0
SameRxns052,-1000.0,1000.0
SameRxns053,-1000.0,1000.0
SameRxns054,-1000.0,0.0
SameRxns055,-1000.0,1000.0
SameRxns056,-1000.0,0.0
SameRxns057,-1000.0,1000.0
SameRxns058,0.0,1000.0
SameRxns059,-1000.0,1000.0
SameRxns060,0.0,1000.0
SameRxns061,-1000.0,1000.0
SameRxns062,-1000.0,1000.0
SameRxns063,-1000.0,1000.0
SameRxns064,-1000.0,1000.0
SameRxns066,-1000.0,1000.0
SameRxns068,-1000.0,1000.0
SameRxns069,-1000.0,1000.0
SameRxns070,0.0,0.0
SameRxns071,-1000.0,1000.0
SameRxns072,0.0,0.0
SameRxns073,-1000.0,1000.0
SameRxns074,0.0,0.0
SameRxns075,-1000.0,1000.0
SameRxns076,-1000.0,1000.0
SameRxns077,-1000.0,1000.0
SameRxns078,-1000.0,1000.0
SameRxns079,-1000.0,1000.0
SameRxns080,-1000.0,1000.0
SameRxns081,-1000.0,1000.0
SameRxns082,-1000.0,1000.0
SameRxns083,-1000.0,1000.0
SameRxns084,-1000.0,1000.0
SameRxns085,-1000.0,1000.0
SameRxns086,-1000.0,1000.0
SameRxns087,0.0,1000.0
SameRxns088,-1000.0,0.0
SameRxns089,0.0,0.0
SameRxns090,-1000.0,0.0
SameRxns091,0.0,1000.0
SameRxns092,0.0,0.0
SameRxns093,0.0,0.0
SameRxns094,-1000.0,1000.0
SameRxns095,-1000.0,1000.0
SameRxns096,-1000.0,0.0
SameRxns097,0.0,1000.0
SameRxns098,-1000.0,0.0
SameRxns099,0.0,0.0
SameRxns100,-1000.0,1000.0
SameRxns101,-1000.0,1000.0
SameRxns102,-1000.0,1000.0
SameRxns103,-1000.0,1000.0
SameRxns104,-1000.0,1000.0
SameRxns105,0.0,1000.0
SameRxns106,0.0,1000.0
SameRxns107,0.0,1000.0
SameRxns108,-1000.0,1000.0
SameRxns109,-500.0,0.0
SameRxns110,0.0,500.0
SameRxns111,-1000.0,1000.0
SameRxns112,-1000.0,0.0
SameRxns113,0.0,1000.0
SameRxns114,-1000.0,0.0
SameRxns115,-1000.0,0.0
SameRxns116,0.0,0.0
SameRxns117,-1000.0,1000.0
SameRxns118,-1000.0,1000.0
SameRxns119,-1000.0,0.0
SameRxns120,0.0,0.0
SameRxns121,-1000.0,0.0
SameRxns122,0.0,0.0
SameRxns123,0.0,0.0
SameRxns124,-1000.0,1000.0
SameRxns125,-1000.0,1000.0
SameRxns126,-1000.0,1000.0
SameRxns127,-1000.0,1000.0
SameRxns128,-1000.0,1000.0
SameRxns129,0.0,1000.0
SameRxns130,-1000.0,1000.0
SameRxns131,0.0,0.0
SameRxns132,-1000.0,1000.0
SameRxns133,-1000.0,1000.0
SameRxns135,0.0,0.0
SameRxns136,-500.0,0.0
SameRxns137,0.0,500.0
SameRxns138,0.0,1000.0
SameRxns139,0.0,1000.0
SameRxns140,0.0,0.0
SameRxns141,0.0,0.0
SameRxns142,0.0,0.0
SameRxns143,-1000.0,1000.0
SameRxns145,0.0,500.0
SameRxns146,0.0,0.0
SameRxns147,0.0,0.0
SameRxns148,-1000.0,1000.0
SameRxns149,-500.0,1000.0
SameRxns150,-1000.0,1000.0
SameRxns151,-1000.0,0.0
SameRxns152,-1000.0,0.0
SameRxns153,-1000.0,1000.0
SameRxns154,-1000.0,1000.0
SameRxns155,0.0,0.0
SameRxns156,0.0,0.0
SameRxns157,0.0,0.0
SameRxns158,0.0,0.0
SameRxns159,-1000.0,1000.0
SameRxns160,-1000.0,1000.0
SameRxns161,0.0,0.0
SameRxns162,0.0,0.0
SameRxns163,0.0,0.0
SameRxns164,0.0,0.0
SameRxns165,-1000.0,1000.0
SameRxns166,0.0,1000.0
SameRxns167,0.0,0.0
Ser_Thrtg,-333.3333333333333,0.0
T4HCINNMte,-1000.0,1000.0
TAGAT_Dt,0.0,1000.0
TAGt,-1000.0,1000.0
TAUBETAtc,0.0,1000.0
TAURCHAe,0.0,1000.0
TAURt4_2_r,-1000.0,1000.0
TAXOLte,0.0,1000.0
TCA3Sabc,0.0,1000.0
TCA3St,0.0,1000.0
TCDCA3Sabc,0.0,1000.0
TCDCA3St,0.0,1000.0
TCHOLABCtc,0.0,1000.0
TCHOLAt,-1000.0,1000.0
TCHOLAt2,0.0,1000.0
TCHOLAt3,0.0,1000.0
TCHOLAte,-1000.0,1000.0
TCHOLAtx,-1000.0,1000.0
TCYNTt,0.0,1000.0
TCYNTtm,0.0,1000.0
TDCA3Sabc,0.0,1000.0
TDCA3St,0.0,1000.0
TDCHOLAte,-1000.0,1000.0
TDCHOLAtx,-1000.0,1000.0
TETHEX3COAtx,0.0,1000.0
TETHEX3t,-1000.0,1000.0
TETPENT3COAtx,0.0,1000.0
TETPENT3t,-1000.0,1000.0
TETPENT6COAtr,-1000.0,1000.0
TETPENT6COAtx,0.0,1000.0
TETPENT6t,-1000.0,1000.0
TETTET6COAtx,0.0,1000.0
TETTET6t,-1000.0,1000.0
TETTH3COAtr,-1000.0,1000.0
THCHOLSTOICATP,0.0,1000.0
THCHOLSTOICt,-1000.0,1000.0
THCHOLSTOICtm,-1000.0,1000.0
THEXDDte,0.0,1000.0
THEXDDtm,0.0,1000.0
THFt2,-1000.0,1000.0
THFtl,-250.0,0.0
THFtm,-1000.0,1000.0
THMDt2r,-1000.0,1000.0
THMDt4,0.0,1000.0
THMDt5,0.0,1000.0
THMMPt4,-1000.0,1000.0
THMMPtm,-1000.0,0.0
THMPPtm,0.0,1000.0
THMTPt,0.0,1000.0
THMt2m,0.0,1000.0
THMt3,-1000.0,1000.0
THP2Ctp,-1000.0,0.0
THRALANaEx,0.0,1000.0
THRARGTYRt,0.0,0.0
THRASNNaEx,0.0,1000.0
THRASNTYRt,0.0,0.0
THRCYSNaEx,0.0,1000.0
THRGLNGLUt,0.0,0.0
THRGLNNaEx,0.0,1000.0
THRGLNTYRt,0.0,0.0
THRGLNexR,-1000.0,1000.0
THRGLYexR,-1000.0,1000.0
THRHISHISt,0.0,0.0
THRILEARGt,0.0,0.0
THRMETARGt,0.0,0.0
THRPHEARGt,0.0,0.0
THRPHELAT2tc,-1000.0,1000.0
THRSERARGt,0.0,0.0
THRSERNaEx,0.0,1000.0
THRTHRARGt,0.0,0.0
THRTYRMETt,0.0,0.0
THRt4,0.0,1000.0
THRt4rev,-1000.0,1000.0
THRt7l,0.0,0.0
THYMDt1,-1000.0,1000.0
THYMDtl,0.0,1000.0
THYMDtm,-1000.0,1000.0
THYMt,-1000.0,1000.0
THYOCHOLabc,0.0,1000.0
THYOCHOLt,-1000.0,1000.0
THYOCHOLt2,0.0,1000.0
THYOXt,-1000.0,1000.0
THYOXt2,-1000.0,1000.0
THYSTte,0.0,1000.0
TMLYSter,0.0,0.0
TMNDNCCOAtcx,-1000.0,1000.0
TMNDNCCOAtx,-1000.0,1000.0
TMNDNCt,-1000.0,1000.0
TMNDNCtl,0.0,1000.0
TOLBUTAMIDEte,0.0,1000.0
TRDOXtm,0.0,0.0
TRIODTHYSUFt,0.0,1000.0
TRIODTHYt,-1000.0,1000.0
TRIODTHYt2,-1000.0,1000.0
TRPALAPROt,0.0,0.0
TRPARGALAt,0.0,0.0
TRPASPASPt,0.0,0.0
TRPGLNGLNt,0.0,0.0
TRPGLUGLYt,0.0,0.0
TRPGLULEUt,0.0,0.0
TRPGLUPROt,0.0,0.0
TRPGLUTYRt,0.0,0.0
TRPGLYASPt,0.0,0.0
TRPGLYLEUt,0.0,0.0
TRPGLYPHEt,0.0,0.0
TRPGLYVALt,0.0,0.0
TRPHISMETt,0.0,0.0
TRPILELYSt,0.0,0.0
TRPILETRPt,0.0,0.0
TRPLEUVALt,0.0,0.0
TRPLYSt,0.0,0.0
TRPMETARGt,0.0,0.0
TRPMETVALt,0.0,0.0
TRPPHEt,0.0,0.0
TRPPROGLYt,0.0,0.0
TRPPROLEUt,0.0,0.0
TRPPROVALt,0.0,0.0
TRPSERTYRt,0.0,0.0
TRPTHRGLUt,0.0,0.0
TRPTHRILEt,0.0,0.0
TRPTHRTYRt,0.0,0.0
TRPTYRGLNt,0.0,0.0
TRPTYRTYRt,0.0,0.0
TRPVALASPt,0.0,0.0
TRPt,-1000.0,1000.0
TRPt4,-1000.0,1000.0
TRPt7l,0.0,0.0
TRYPTAte,-1000.0,1000.0
TSTSTERONEGLCte,0.0,1000.0
TSTSTERONEGLCtr,-1000.0,0.0
TSTSTERONESte,0.0,1000.0
TSTSTERONEt,-1000.0,1000.0
TSTSTERONEtr,-1000.0,1000.0
TSULt4_3,-1000.0,1000.0
TTCTECOAtr,-1000.0,1000.0
TTDCAtr,-1000.0,1000.0
TTDCPT2,-1000.0,1000.0
TUDCA3Sabc,0.0,1000.0
TUDCA3St,0.0,1000.0
TXA2te,-1000.0,1000.0
TXA2tr,-1000.0,1000.0
TXB2t,0.0,1000.0
TXB2tr,-1000.0,1000.0
TYMSFt,0.0,1000.0
TYMte,-1000.0,1000.0
TYMte2,-1000.0,1000.0
TYRALAPHEt,0.0,0.0
TYRALAt,0.0,0.0
TYRARGGLUt,0.0,0.0
TYRARGSERt,0.0,0.0
TYRASPARGt,0.0,0.0
TYRCYSGLYt,0.0,0.0
TYRCYSTHRt,0.0,0.0
TYRGLUt,0.0,0.0
TYRLEUARGt,0.0,0.0
TYRPHELAT2tc,-1000.0,1000.0
TYRPHETYRt,0.0,0.0
TYRTHRt,0.0,0.0
TYRTRPPHEt,0.0,0.0
TYRTYRt,0.0,0.0
TYRVALMETt,0.0,0.0
TYRt,-1000.0,1000.0
TYRt4,-1000.0,1000.0
TYRt7l,0.0,0.0
UCHOLabc,0.0,1000.0
UCHOLt,-1000.0,1000.0
UCHOLt2,0.0,1000.0
UDCA3Sabc,0.0,1000.0
UDCA3St,0.0,1000.0
UDCHOLt,-1000.0,1000.0
UDCHOLt2,0.0,1000.0
UDPACGALtl,-1000.0,1000.0
UDPGALt2g,0.0,0.0
UDPGALtg,0.0,1000.0
UDPGLCAter,-1000.0,1000.0
UDPGLCAtg,-500.0,0.0
UDPGLCter,-1000.0,1000.0
UDPGLCtg,0.0,0.0
UDPXYLter,0.0,166.66666666666666
UDPXYLtg,-166.66666666666666,0.0
UDPtl,-1000.0,1000.0
UGALNACter,0.0,0.0
UGALNACtg,0.0,1000.0
UGLCNACtg,0.0,1000.0
UMPtn,-1000.0,1000.0000000000001
UMPtr,-1000.0,1000.0
URATEt,0.0,1000.0
URATEtx,0.0,1000.0
URAt,-1000.0,1000.0
UREAt,-1000.0,1000.0
UREAt5,-1000.0,1000.0
URIt,-1000.0,1000.0
URIt2r,-1000.0,1000.0
URIt4,0.0,1000.0
URIt5,0.0,1000.0
UTPtm,-1000.0,1000.0
UTPtn,-1000.0,1000.0
Uritl,0.0,1000.0
Uritm,-1000.0,0.0
Uritn,-1000.0,0.0
VACCl,0.0,0.0
VACCt,-1000.0,1000.0
VALARGGLYt,-1000.0,1000.0
VALHISASNt,0.0,0.0
VALLAT1tc,-1000.0,1000.0
VALLEUPHEt,0.0,0.0
VALLYSTYRt,-1000.0,1000.0
VALPHEARGt,0.0,0.0
VALPHELAT2tc,-1000.0,1000.0
VALPROTRPt,0.0,0.0
VALSERARGt,0.0,0.0
VALTRPPHEt,0.0,0.0
VALTRPVALt,-1000.0,1000.0
VALVALt,-1000.0,1000.0
VALt4,-1000.0,1000.0
VALt5m,-1000.0,1000.0
VALt7l,0.0,0.0
VALtec,-1000.0,1000.0
VITD2t,0.0,0.0
VITD2tm,0.0,0.0
VITD3t,-1000.0,1000.0
VITD3t2,0.0,1000.0
VITD3tm,-1000.0,1000.0
WHARACHDtr,0.0,1000.0
WHDDCAte,-1000.0,0.0
WHHDCAte,-1000.0,0.0
WHTSTSTERONEte,-1000.0,1000.0
WHTSTSTERONEtr,-1000.0,1000.0
WHTTDCAte,-1000.0,0.0
XANtx,0.0,1000.0
XOL27OHtm,-1000.0,1000.0
XOL7AH2tm,-1000.0,1000.0
XOL7AH2tr,0.0,0.0
XOL7AH3ATP,0.0,1000.0
XOL7AH3t,-1000.0,1000.0
XOL7AONEATP,0.0,1000.0
XOL7AONEt,-1000.0,0.0
XOL7AONEtr,-1000.0,1000.0
XOLDIOLONEATP,0.0,1000.0
XOLDIOLONEt,-1000.0,1000.0
XOLDIOLONEtm,0.0,0.0
XOLEST181te,0.0,0.0
XOLEST181tl,0.0,0.0
XOLEST182_HSte,0.0,0.0
XOLEST182tl,0.0,0.0
XOLEST183te,0.0,1000.0
XOLEST183tl,0.0,1000.0
XOLEST204_HSte,0.0,0.0
XOLEST204tl,0.0,0.0
XOLEST205_HSte,0.0,1000.0
XOLEST205tl,0.0,1000.0
XOLEST226_HSte,0.0,1000.0
XOLEST226tl,0.0,1000.0
XOLESTte,-1000.0,0.0
XOLTRI24tc,0.0,1000.0
XOLTRI24te,0.0,1000.0
XOLTRI25tc,0.0,1000.0
XOLTRI25te,0.0,1000.0
XOLTRI27tc,0.0,1000.0
XOLTRI27te,-1000.0,1000.0
XOLTRIOLtm,-1000.0,1000.0
XOLTRIOLtr,0.0,0.0
r2347,-1000.0,1000.0
XSERtg,0.0,166.66666666666666
XYLTt,-1000.0,1000.0
XYLt,-1000.0,1000.0
XYLtly,0.0,166.66666666666663
YVITEt,0.0,0.0
Zn2t,-1000.0,1000.0
Znabc,0.0,1000.0
gthox_export,-1000.0,1000.0
q10h2tc,-1000.0,1000.0
q10tm,-1000.0,1000.0
r0002,-1000.0,1000.0
r0295,0.0,1000.0
r0801,-1000.0,1000.0
r0808,0.0,25.17686225551395
r0809,-1000.0,1000.0
r0812,-1000.0,1000.0
r0813,0.0,1000.0
r0817,-1000.0,1000.0
r0818,0.0,1000.0
r0819,-1000.0,1000.0
r0821,-1000.0,1000.0
r0822,-1000.0,1000.0
r0826,0.0,500.0
r0829,-1000.0,1000.0
r0830,-1000.0,1000.0
r0834,-1000.0,1000.0
r0835,-1000.0,1000.0
r0836,-1000.0,1000.0
r0838,-1000.0,1000.0
r0839,-1000.0,1000.0
r0840,-1000.0,1000.0
r0841,-1000.0,1000.0
r0842,-1000.0,1000.0
r0845,0.0,1000.0
r0860,-1000.0,1000.0
r0870,-1000.0,1000.0
r0871,-1000.0,1000.0
r0879,0.0,1000.0
r0881,0.0,1000.0
r0885,-1000.0,1000.0
r0892,-1000.0,1000.0
r0899,-1000.0,1000.0
r0907,0.0,1000.0
r0908,-1000.0,1000.0
r0911,-1000.0,1000.0
r0913,-1000.0,1000.0
r0915,-1000.0,1000.0
r0917,-1000.0,1000.0
r0921,0.0,1000.0
r0924,0.0,1000.0
r0926,0.0,1000.0
r0931,0.0,1000.0
r0932,-1000.0,0.0
r0934,0.0,1000.0
r0937,0.0,0.0
r0940,-1000.0,1000.0
r0941,-1000.0,1000.0
r0942,-1000.0,1000.0
r0946,-1000.0,1000.0
r0947,-1000.0,1000.0
r0950,0.0,1000.0
r0954,-1000.0,666.6666666666667
r0960,-1000.0,1000.0
r0961,0.0,1000.0
r0962,0.0,1000.0
r0963,0.0,1000.0
r0968,0.0,1000.0
r0970,0.0,1000.0
r0973,-1000.0,0.0
r0974,-1000.0,1000.0
r0975,0.0,1000.0
r0983,0.0,1000.0
r0984,-1000.0,0.0
r0986,0.0,1000.0
r0987,-1000.0,0.0
r0989,0.0,1000.0
r0990,-1000.0,1000.0
r0992,-1000.0,1000.0
r0993,0.0,1000.0
r0994,0.0,1000.0
r0995,-1000.0,1000.0
r0997,0.0,1000.0
r0998,-1000.0,1000.0
r0999,-1000.0,1000.0
r1000,-1000.0,1000.0
r1002,-1000.0,1000.0
r1003,0.0,1000.0
r1004,-1000.0,0.0
r1006,0.0,1000.0
r1007,-1000.0,1000.0
r1008,0.0,1000.0
r1010,0.0,1000.0
r1011,0.0,1000.0
r1012,0.0,1000.0
r1013,0.0,1000.0
r1014,0.0,1000.0
r1015,0.0,1000.0
r1017,0.0,1000.0
r1018,0.0,1000.0
r1019,-1000.0,1000.0
r1020,-1000.0,1000.0
r1024,0.0,1000.0
r1026,0.0,1000.0
r1027,-1000.0,1000.0
r1028,0.0,1000.0
r1029,0.0,1000.0
r1030,-1000.0,1000.0
r1043,0.0,1000.0
r1044,0.0,1000.0
r1045,0.0,1000.0
r1052,-1000.0,1000.0
r1067,0.0,0.0
r1078,0.0,166.66666666666669
r1088,-1000.0,1000.0
r1090,0.0,1000.0
r1106,-1000.0,1000.0
r1116,-1000.0,1000.0
r1117,-1000.0,1000.0
r1129,0.0,0.0
r1143,0.0,1000.0
r1144,0.0,1000.0
r1147,-1000.0,1000.0
r1148,-1000.0,1000.0
r1150,0.0,1000.0
r1155,0.0,1000.0
r1159,0.0,0.0
r1162,0.0,1000.0
r1163,0.0,1000.0
r1290,-1000.0,1000.0
r1291,-1000.0,1000.0
r1292,-1000.0,1000.0
r1298,0.0,1000.0
r1299,0.0,1000.0
r1301,0.0,1000.0
r1302,-1000.0,0.0
r1303,0.0,1000.0
r1304,0.0,1000.0
r1318,-1000.0,1000.0
r1364,0.0,1000.0
r1365,0.0,1000.0
r1367,0.0,1000.0
r1368,0.0,1000.0
r1375,0.0,1000.0
r1401,0.0,1000.0
r1421,-1000.0,1000.0
r1423,0.0,1000.0
r1427,0.0,1000.0
r1428,-1000.0,1000.0
r1434,0.0,1000.0
r1435,-1000.0,1000.0
r1436,0.0,0.0
r1437,0.0,0.0
r1440,0.0,1000.0
r1441,0.0,0.0
r1454,0.0,1000.0
r1455,0.0,1000.0
r1456,0.0,1000.0
r1459,-1000.0,1000.0
r1464,-1000.0,1000.0
r1467,-1000.0,1000.0
r1468,-1000.0,1000.0
r1492,0.0,1000.0
r1493,0.0,1000.0
r1495,0.0,1000.0
r1497,0.0,1000.0
r1498,0.0,1000.0
r1499,0.0,1000.0
r1500,0.0,1000.0
r1501,0.0,1000.0
r1502,0.0,1000.0
r1503,0.0,1000.0
r1512,0.0,1000.0
r1514,0.0,1000.0
r1515,0.0,1000.0
r1516,0.0,1000.0
r1517,0.0,1000.0
r1518,0.0,1000.0
r1519,0.0,1000.0
r1520,0.0,1000.0
r1521,0.0,1000.0
r1522,0.0,1000.0
r1523,0.0,1000.0
r1525,0.0,1000.0
r1526,0.0,1000.0
r1527,0.0,1000.0
r1528,0.0,1000.0
r1529,0.0,1000.0
r1530,0.0,1000.0
r1531,0.0,1000.0
r1532,0.0,1000.0
r1533,0.0,1000.0
r1536,0.0,1000.0
r1540,0.0,1000.0
r1544,-1000.0,1000.0
r1546,-1000.0,1000.0
r1547,-1000.0,1000.0
r1548,-1000.0,1000.0
r1549,-1000.0,1000.0
r1551,-1000.0,1000.0
r1552,-1000.0,1000.0
r1553,-1000.0,1000.0
r1554,-1000.0,1000.0
r1556,-1000.0,1000.0
r1557,-1000.0,1000.0
r1559,-1000.0,1000.0
r1560,-1000.0,1000.0
r1561,-1000.0,1000.0
r1562,-1000.0,1000.0
r1563,-1000.0,1000.0
r1564,-1000.0,1000.0
r1565,-1000.0,1000.0
r1566,-1000.0,1000.0
r1567,-1000.0,1000.0
r1568,-1000.0,1000.0
r1569,-1000.0,1000.0
r1570,-1000.0,1000.0
r1571,-1000.0,1000.0
r1573,-1000.0,1000.0
r1574,-1000.0,1000.0
r1575,-1000.0,1000.0
r1576,-1000.0,1000.0
r1578,-1000.0,1000.0
r1579,-1000.0,1000.0
r1580,-1000.0,1000.0
r1581,-1000.0,1000.0
r1583,-1000.0,1000.0
r1584,-1000.0,1000.0
r1585,-1000.0,1000.0
r1586,-1000.0,1000.0
r1587,-1000.0,1000.0
r1588,-1000.0,1000.0
r1589,-1000.0,1000.0
r1590,-1000.0,1000.0
r1591,-1000.0,1000.0
r1592,-1000.0,1000.0
r1593,-1000.0,1000.0
r1594,-1000.0,1000.0
r1595,-1000.0,1000.0
r1596,-1000.0,1000.0
r1597,-1000.0,1000.0
r1598,-1000.0,1000.0
r1599,-1000.0,1000.0
r1600,-1000.0,1000.0
r1602,-1000.0,1000.0
r1603,-1000.0,1000.0
r1604,-1000.0,1000.0
r1605,-1000.0,1000.0
r1606,-1000.0,1000.0
r1607,-1000.0,1000.0
r1608,-1000.0,1000.0
r1609,-1000.0,1000.0
r1610,-1000.0,1000.0
r1611,-1000.0,1000.0
r1612,-1000.0,1000.0
r1613,-1000.0,1000.0
r1614,-1000.0,1000.0
r1615,-1000.0,1000.0
r1616,-1000.0,1000.0
r1617,-1000.0,1000.0
r1618,-1000.0,1000.0
r1619,-1000.0,1000.0
r1620,-1000.0,1000.0
r1621,-1000.0,1000.0
r1622,-1000.0,1000.0
r1623,-1000.0,1000.0
r1624,-1000.0,1000.0
r1625,-1000.0,1000.0
r1626,-1000.0,1000.0
r1627,-1000.0,1000.0
r1628,-1000.0,1000.0
r1629,-1000.0,1000.0
r1630,-1000.0,1000.0
r1631,-1000.0,1000.0
r1632,-1000.0,1000.0
r1633,-1000.0,1000.0
r1634,-1000.0,1000.0
r1635,-1000.0,1000.0
r1636,-1000.0,1000.0
r1637,-1000.0,1000.0
r1638,-1000.0,1000.0
r1639,-1000.0,1000.0
r1640,-1000.0,1000.0
r1641,-1000.0,1000.0
r1642,-1000.0,1000.0
r1643,-1000.0,1000.0
r1644,-1000.0,1000.0
r1645,-1000.0,1000.0
r1646,-1000.0,1000.0
r1647,-1000.0,1000.0
r1648,-1000.0,1000.0
r1649,-1000.0,1000.0
r1650,-1000.0,1000.0
r1651,-1000.0,1000.0
r1652,-1000.0,1000.0
r1653,-1000.0,1000.0
r1654,-1000.0,1000.0
r1655,-1000.0,1000.0
r1656,-1000.0,1000.0
r1657,-1000.0,1000.0
r1658,-1000.0,1000.0
r1659,-1000.0,1000.0
r1660,-1000.0,1000.0
r1661,-1000.0,1000.0
r1662,-1000.0,1000.0
r1664,-1000.0,1000.0
r1665,-1000.0,1000.0
r1666,-1000.0,1000.0
r1667,-1000.0,1000.0
r1668,-1000.0,1000.0
r1669,-1000.0,1000.0
r1670,-1000.0,1000.0
r1671,-1000.0,1000.0
r1672,0.0,1000.0
r1673,0.0,1000.0
r1674,0.0,1000.0
r1675,0.0,1000.0
r1676,0.0,1000.0
r1677,0.0,1000.0
r1678,0.0,1000.0
r1679,0.0,1000.0
r1680,0.0,1000.0
r1681,0.0,1000.0
r1682,0.0,1000.0
r1683,0.0,1000.0
r1684,0.0,1000.0
r1685,0.0,1000.0
r1686,0.0,1000.0
r1690,0.0,1000.0
r1691,0.0,1000.0
r1692,0.0,1000.0
r1693,0.0,1000.0
r1695,0.0,1000.0
r1696,0.0,1000.0
r1698,0.0,1000.0
r1700,0.0,1000.0
r1701,0.0,1000.0
r1702,0.0,1000.0
r1705,0.0,1000.0
r1706,0.0,1000.0
r1707,0.0,1000.0
r1708,0.0,1000.0
r1710,0.0,1000.0
r1711,0.0,1000.0
r1713,0.0,1000.0
r1715,0.0,1000.0
r1716,0.0,1000.0
r1717,0.0,1000.0
r1720,0.0,1000.0
r1721,0.0,1000.0
r1722,0.0,1000.0
r1723,0.0,1000.0
r1725,0.0,1000.0
r1726,0.0,1000.0
r1728,0.0,1000.0
r1730,0.0,1000.0
r1731,0.0,1000.0
r1732,0.0,1000.0
r1733,0.0,1000.0
r1734,0.0,1000.0
r1735,0.0,1000.0
r1736,0.0,1000.0
r1737,0.0,1000.0
r1738,0.0,1000.0
r1739,0.0,1000.0
r1740,0.0,1000.0
r1741,0.0,1000.0
r1742,0.0,1000.0
r1743,0.0,1000.0
r1744,0.0,1000.0
r1745,0.0,1000.0
r1746,0.0,1000.0
r1747,0.0,1000.0
r1748,0.0,1000.0
r1749,0.0,1000.0
r1750,0.0,1000.0
r1751,0.0,1000.0
r1752,0.0,1000.0
r1753,0.0,1000.0
r1754,0.0,1000.0
r1755,0.0,1000.0
r1756,0.0,1000.0
r1757,0.0,1000.0
r1758,0.0,1000.0
r1759,0.0,1000.0
r1760,0.0,1000.0
r1761,0.0,1000.0
r1762,0.0,1000.0
r1763,0.0,1000.0
r1764,0.0,1000.0
r1765,0.0,1000.0
r1766,0.0,1000.0
r1767,0.0,1000.0
r1768,0.0,1000.0
r1769,0.0,1000.0
r1770,0.0,1000.0
r1771,0.0,1000.0
r1772,0.0,1000.0
r1773,0.0,1000.0
r1774,0.0,1000.0
r1775,0.0,1000.0
r1776,0.0,1000.0
r1777,0.0,1000.0
r1778,0.0,1000.0
r1779,0.0,1000.0
r1780,0.0,1000.0
r1781,0.0,1000.0
r1782,0.0,1000.0
r1783,0.0,1000.0
r1784,0.0,1000.0
r1785,0.0,1000.0
r1786,0.0,1000.0
r1787,0.0,1000.0
r1788,0.0,1000.0
r1789,0.0,1000.0
r1790,0.0,1000.0
r1791,0.0,1000.0
r1792,0.0,1000.0
r1796,0.0,1000.0
r1797,0.0,1000.0
r1798,0.0,1000.0
r1799,0.0,1000.0
r1800,0.0,1000.0
r1801,0.0,1000.0
r1803,0.0,1000.0
r1805,0.0,1000.0
r1806,0.0,1000.0
r1807,0.0,1000.0
r1808,0.0,1000.0
r1809,0.0,1000.0
r1810,0.0,1000.0
r1811,0.0,1000.0
r1812,0.0,1000.0
r1813,0.0,1000.0
r1814,0.0,1000.0
r1815,0.0,1000.0
r1816,0.0,1000.0
r1817,0.0,1000.0
r1818,0.0,1000.0
r1819,0.0,1000.0
r1820,0.0,1000.0
r1821,0.0,1000.0
r1822,0.0,1000.0
r1823,0.0,1000.0
r1824,0.0,1000.0
r1825,0.0,1000.0
r1826,0.0,1000.0
r1827,0.0,1000.0
r1828,0.0,1000.0
r1829,0.0,1000.0
r1830,0.0,1000.0
r1831,0.0,1000.0
r1832,0.0,1000.0
r1833,0.0,1000.0
r1834,0.0,1000.0
r1835,0.0,1000.0
r1836,0.0,1000.0
r1837,0.0,1000.0
r1841,0.0,1000.0
r1842,0.0,1000.0
r1843,0.0,1000.0
r1844,0.0,1000.0
r1846,0.0,1000.0
r1847,0.0,1000.0
r1848,0.0,1000.0
r1850,0.0,1000.0
r1851,0.0,1000.0
r1852,0.0,1000.0
r1853,0.0,1000.0
r1854,0.0,1000.0
r1855,0.0,1000.0
r1856,0.0,1000.0
r1857,0.0,1000.0
r1858,0.0,1000.0
r1859,0.0,1000.0
r1860,0.0,1000.0
r1861,0.0,1000.0
r1862,0.0,1000.0
r1863,0.0,1000.0
r1864,0.0,1000.0
r1865,0.0,1000.0
r1866,0.0,1000.0
r1867,0.0,1000.0
r1871,0.0,1000.0
r1872,0.0,1000.0
r1873,0.0,1000.0
r1874,0.0,1000.0
r1876,0.0,1000.0
r1877,0.0,1000.0
r1879,0.0,1000.0
r1880,0.0,1000.0
r1881,0.0,1000.0
r1882,0.0,1000.0
r1883,0.0,1000.0
r1884,0.0,1000.0
r1885,0.0,1000.0
