NCBI GeneID	Symbol	Description	Taxonomic Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
100751484	Znf750	zinc finger protein 750	Cricetulus griseus	PROTEIN_CODING	2	79755	NCBI Ortholog
100751488	Lemd2	LEM domain nuclear envelope protein 2	Cricetulus griseus	PROTEIN_CODING	2	221496	NCBI Ortholog
100751489	Taar5	trace amine associated receptor 5	Cricetulus griseus	PROTEIN_CODING	2	9038	NCBI Ortholog
100751490	CUNH13orf46	chromosome unknown C13orf46 homolog	Cricetulus griseus	PROTEIN_CODING	2	100507747	NCBI Ortholog
100751494	Tmem265	transmembrane protein 265	Cricetulus griseus	PROTEIN_CODING	2	100862671	NCBI Ortholog
100751502	Kcnk2	potassium two pore domain channel subfamily K member 2	Cricetulus griseus	PROTEIN_CODING	4	3776	NCBI Ortholog
100751504	Tmem207	transmembrane protein 207	Cricetulus griseus	PROTEIN_CODING	2	131920	NCBI Ortholog
100751505	Ttyh2	tweety family member 2	Cricetulus griseus	PROTEIN_CODING	2	94015	NCBI Ortholog
100751507	Thyn1	thymocyte nuclear protein 1	Cricetulus griseus	PROTEIN_CODING	9	29087	NCBI Ortholog
100751510	Il22ra2	interleukin 22 receptor subunit alpha 2	Cricetulus griseus	PROTEIN_CODING	2	116379	NCBI Ortholog
100751514	Pdc	phosducin	Cricetulus griseus	PROTEIN_CODING	2	5132	NCBI Ortholog
100751515	Cnbd2	cyclic nucleotide binding domain containing 2	Cricetulus griseus	PROTEIN_CODING	2	140894	NCBI Ortholog
100751517	Gpr173	G protein-coupled receptor 173	Cricetulus griseus	PROTEIN_CODING	2	54328	NCBI Ortholog
100751518	Pik3r6	phosphoinositide-3-kinase regulatory subunit 6	Cricetulus griseus	PROTEIN_CODING	3	146850	NCBI Ortholog
100751519	Ccdc136	coiled-coil domain containing 136	Cricetulus griseus	PROTEIN_CODING	10	64753	NCBI Ortholog
100751521	C3H10orf120	chromosome 3 C10orf120 homolog	Cricetulus griseus	PROTEIN_CODING	2	399814	NCBI Ortholog
100751525	Kiaa1191	KIAA1191 ortholog	Cricetulus griseus	PROTEIN_CODING	5	57179	NCBI Ortholog
100751541	Ppef1	protein phosphatase with EF-hand domain 1	Cricetulus griseus	PROTEIN_CODING	2	5475	NCBI Ortholog
100751545	Wdr64	WD repeat domain 64	Cricetulus griseus	PROTEIN_CODING	2	128025	NCBI Ortholog
100751558	Aqp10	aquaporin 10	Cricetulus griseus	PROTEIN_CODING	2	89872	NCBI Ortholog
100751559	Adgre1	adhesion G protein-coupled receptor E1	Cricetulus griseus	PROTEIN_CODING	2	2015	NCBI Ortholog
100751563	Hcn2	hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2	Cricetulus griseus	PROTEIN_CODING	2	610	NCBI Ortholog
100751566	Syn3	synapsin III	Cricetulus griseus	PROTEIN_CODING	10	8224	NCBI Ortholog
100751568	Bmx	BMX non-receptor tyrosine kinase	Cricetulus griseus	PROTEIN_CODING	2	660	NCBI Ortholog
100751569	Ryr3	ryanodine receptor 3	Cricetulus griseus	PROTEIN_CODING	2	6263	NCBI Ortholog
100751572	Rai2	retinoic acid induced 2	Cricetulus griseus	PROTEIN_CODING	4	10742	NCBI Ortholog
100751574	Cfap97d1	CFAP97 domain containing 1	Cricetulus griseus	PROTEIN_CODING	2	284067	NCBI Ortholog
100751575	Tektl1	tektin like 1	Cricetulus griseus	PROTEIN_CODING	2	126402	NCBI Ortholog
100751576	Fbxo10	F-box protein 10	Cricetulus griseus	PROTEIN_CODING	4	26267	NCBI Ortholog
100751579	Tbp	TATA-box binding protein	Cricetulus griseus	PROTEIN_CODING	6	6908	NCBI Ortholog
100751586	Oga	O-GlcNAcase	Cricetulus griseus	PROTEIN_CODING	3	10724	NCBI Ortholog
100751597	Arap2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	Cricetulus griseus	PROTEIN_CODING	3	116984	NCBI Ortholog
100751598	Grm1	glutamate metabotropic receptor 1	Cricetulus griseus	PROTEIN_CODING	3	2911	NCBI Ortholog
100751599	Mnx1	motor neuron and pancreas homeobox 1	Cricetulus griseus	PROTEIN_CODING	2	3110	NCBI Ortholog
100751609	Amer1	APC membrane recruitment protein 1	Cricetulus griseus	PROTEIN_CODING	4	139285	NCBI Ortholog
100751611	Catip	ciliogenesis associated TTC17 interacting protein	Cricetulus griseus	PROTEIN_CODING	2	375307	NCBI Ortholog
100751618	Il17rd	interleukin 17 receptor D	Cricetulus griseus	PROTEIN_CODING	2	54756	NCBI Ortholog
100751619	Lypd6	LY6/PLAUR domain containing 6	Cricetulus griseus	PROTEIN_CODING	2	130574	NCBI Ortholog
100751627	Prrt3	proline rich transmembrane protein 3	Cricetulus griseus	PROTEIN_CODING	2	285368	NCBI Ortholog
100751628	Dapp1	dual adaptor of phosphotyrosine and 3-phosphoinositides 1	Cricetulus griseus	PROTEIN_CODING	2	27071	NCBI Ortholog
100751630	Mpzl3	myelin protein zero like 3	Cricetulus griseus	PROTEIN_CODING	2	196264	NCBI Ortholog
100751632	Anpep	alanyl aminopeptidase, membrane	Cricetulus griseus	PROTEIN_CODING	3	290	NCBI Ortholog
100751636	Ankk1	ankyrin repeat and kinase domain containing 1	Cricetulus griseus	PROTEIN_CODING	2	255239	NCBI Ortholog
100751638	Myog	myogenin	Cricetulus griseus	PROTEIN_CODING	2	4656	NCBI Ortholog
100751642	Igf1	insulin like growth factor 1	Cricetulus griseus	PROTEIN_CODING	4	3479	NCBI Ortholog
100751646	Malrd1	MAM and LDL receptor class A domain containing 1	Cricetulus griseus	PROTEIN_CODING	2	340895	NCBI Ortholog
100751652	Nkx6-3	NK6 homeobox 3	Cricetulus griseus	PROTEIN_CODING	2	157848	NCBI Ortholog
100751655	Gap43	growth associated protein 43	Cricetulus griseus	PROTEIN_CODING	2	2596	NCBI Ortholog
100751659	Bcam	basal cell adhesion molecule (Lutheran blood group)	Cricetulus griseus	PROTEIN_CODING	2	4059	NCBI Ortholog
100751664	Enc1	ectodermal-neural cortex 1	Cricetulus griseus	PROTEIN_CODING	2	8507	NCBI Ortholog
100751674	Eps8l2	EPS8 like 2	Cricetulus griseus	PROTEIN_CODING	2	64787	NCBI Ortholog
100751680	Fez1	fasciculation and elongation protein zeta 1	Cricetulus griseus	PROTEIN_CODING	2	9638	NCBI Ortholog
100751681	Hspb7	heat shock protein family B (small) member 7	Cricetulus griseus	PROTEIN_CODING	5	27129	NCBI Ortholog
100751682	Ccl16	C-C motif chemokine ligand 16	Cricetulus griseus	PROTEIN_CODING	2	6360	NCBI Ortholog
100751685	Lrrc9	leucine rich repeat containing 9	Cricetulus griseus	PROTEIN_CODING	2	341883	NCBI Ortholog
100751686	Cdc20b	cell division cycle 20B	Cricetulus griseus	PROTEIN_CODING	2	166979	NCBI Ortholog
100751689	Gfral	GDNF family receptor alpha like	Cricetulus griseus	PROTEIN_CODING	2	389400	NCBI Ortholog
100751698	Egr3	early growth response 3	Cricetulus griseus	PROTEIN_CODING	1	1960	NCBI Ortholog
100751699	Specc1	sperm antigen with calponin homology and coiled-coil domains 1	Cricetulus griseus	PROTEIN_CODING	6	92521	NCBI Ortholog
100751702	Ccdc162p	coiled-coil domain containing 162	Cricetulus griseus	PROTEIN_CODING	2		
100751713	Terb2	telomere repeat binding bouquet formation protein 2	Cricetulus griseus	PROTEIN_CODING	2	145645	NCBI Ortholog
100751717	Ddit4l	DNA damage inducible transcript 4 like	Cricetulus griseus	PROTEIN_CODING	2	115265	NCBI Ortholog
100751724	Gprc5d	G protein-coupled receptor class C group 5 member D	Cricetulus griseus	PROTEIN_CODING	2	55507	NCBI Ortholog
100751729	Reep2	receptor accessory protein 2	Cricetulus griseus	PROTEIN_CODING	2	51308	NCBI Ortholog
100751732	Efcab3	EF-hand calcium binding domain 3	Cricetulus griseus	PROTEIN_CODING	2	146779	NCBI Ortholog
100751736	Ttll2	tubulin tyrosine ligase like 2	Cricetulus griseus	PROTEIN_CODING	2	83887	NCBI Ortholog
100751738	Fam131b	family with sequence similarity 131 member B	Cricetulus griseus	PROTEIN_CODING	7	9715	NCBI Ortholog
100751740	Cntnap1	contactin associated protein 1	Cricetulus griseus	PROTEIN_CODING	4	8506	NCBI Ortholog
100751741	Tas2r16	taste 2 receptor member 16	Cricetulus griseus	PROTEIN_CODING	2	50833	NCBI Ortholog
100751745	Atoh8	atonal bHLH transcription factor 8	Cricetulus griseus	PROTEIN_CODING	1	84913	NCBI Ortholog
100751760	Zbtb18	zinc finger and BTB domain containing 18	Cricetulus griseus	PROTEIN_CODING	11	10472	NCBI Ortholog
100751761	Pcdh1	protocadherin 1	Cricetulus griseus	PROTEIN_CODING	2	5097	NCBI Ortholog
100751763	Scai	suppressor of cancer cell invasion	Cricetulus griseus	PROTEIN_CODING	23	286205	NCBI Ortholog
100751764	Rasip1	Ras interacting protein 1	Cricetulus griseus	PROTEIN_CODING	4	54922	NCBI Ortholog
100751777	Gas6	growth arrest specific 6	Cricetulus griseus	PROTEIN_CODING	2	2621	NCBI Ortholog
100751779	Slc25a4	solute carrier family 25 member 4	Cricetulus griseus	PROTEIN_CODING	2	291	NCBI Ortholog
100751781	Hsf2bp	heat shock transcription factor 2 binding protein	Cricetulus griseus	PROTEIN_CODING	11	11077	NCBI Ortholog
100751783	Pou5f2	POU domain class 5, transcription factor 2	Cricetulus griseus	PROTEIN_CODING	2	134187	NCBI Ortholog
100751784	Odad1	outer dynein arm docking complex subunit 1	Cricetulus griseus	PROTEIN_CODING	6	93233	NCBI Ortholog
100751785	Inka2	inka box actin regulator 2	Cricetulus griseus	PROTEIN_CODING	2	55924	NCBI Ortholog
100751791	Dctd	dCMP deaminase	Cricetulus griseus	PROTEIN_CODING	3	1635	NCBI Ortholog
100751792	Cldn16	claudin 16	Cricetulus griseus	PROTEIN_CODING	2	10686	NCBI Ortholog
100751796	Spring1	SREBF pathway regulator in golgi 1	Cricetulus griseus	PROTEIN_CODING	4	79794	NCBI Ortholog
100751799	Osbpl10	oxysterol binding protein like 10	Cricetulus griseus	PROTEIN_CODING	4	114884	NCBI Ortholog
100751800	Il20ra	interleukin 20 receptor subunit alpha	Cricetulus griseus	PROTEIN_CODING	2	53832	NCBI Ortholog
100751801	Stk32b	serine/threonine kinase 32B	Cricetulus griseus	PROTEIN_CODING	2	55351	NCBI Ortholog
100751803	Aadacl3	arylacetamide deacetylase like 3	Cricetulus griseus	PROTEIN_CODING	2	126767	NCBI Ortholog
100751808	Mfsd6l	major facilitator superfamily domain containing 6 like	Cricetulus griseus	PROTEIN_CODING	2	162387	NCBI Ortholog
100751810	Igfbp6	insulin like growth factor binding protein 6	Cricetulus griseus	PROTEIN_CODING	2	3489	NCBI Ortholog
100751815	Meis1	Meis homeobox 1	Cricetulus griseus	PROTEIN_CODING	7	4211	NCBI Ortholog
100751822	Gja5	gap junction protein alpha 5	Cricetulus griseus	PROTEIN_CODING	2	2702	NCBI Ortholog
100751823	Ctss	cathepsin S	Cricetulus griseus	PROTEIN_CODING	2	1520	NCBI Ortholog
100751825	Adss1	adenylosuccinate synthase 1	Cricetulus griseus	PROTEIN_CODING	1	122622	NCBI Ortholog
100751827	Tgm6	transglutaminase 6	Cricetulus griseus	PROTEIN_CODING	2	343641	NCBI Ortholog
100751830	Armc3	armadillo repeat containing 3	Cricetulus griseus	PROTEIN_CODING	6	219681	NCBI Ortholog
100751831	Map3k15	mitogen-activated protein kinase kinase kinase 15	Cricetulus griseus	PROTEIN_CODING	2	389840	NCBI Ortholog
100751833	Taf7l	TATA-box binding protein associated factor 7 like	Cricetulus griseus	PROTEIN_CODING	2	54457	NCBI Ortholog
100751835	Opn3	opsin 3	Cricetulus griseus	PROTEIN_CODING	3	23596	NCBI Ortholog
100751842	Zbtb8a	zinc finger and BTB domain containing 8A	Cricetulus griseus	PROTEIN_CODING	2	653121	NCBI Ortholog
100751851	Arid3b	AT-rich interaction domain 3B	Cricetulus griseus	PROTEIN_CODING	4	10620	NCBI Ortholog
100751852	Palm	paralemmin	Cricetulus griseus	PROTEIN_CODING	3	5064	NCBI Ortholog
100751858	Mdga1	MAM domain containing glycosylphosphatidylinositol anchor 1	Cricetulus griseus	PROTEIN_CODING	3	266727	NCBI Ortholog
100751861	Mpp3	MAGUK p55 scaffold protein 3	Cricetulus griseus	PROTEIN_CODING	2	4356	NCBI Ortholog
100751865	Mycl	MYCL proto-oncogene, bHLH transcription factor	Cricetulus griseus	PROTEIN_CODING	3	4610	NCBI Ortholog
100751868	Ttpa	alpha tocopherol transfer protein	Cricetulus griseus	PROTEIN_CODING	3	7274	NCBI Ortholog
100751870	Rab30	RAB30, member RAS oncogene family	Cricetulus griseus	PROTEIN_CODING	2	27314	NCBI Ortholog
100751872	Plcd4	phospholipase C delta 4	Cricetulus griseus	PROTEIN_CODING	2	84812	NCBI Ortholog
100751875	Tmem30b	transmembrane protein 30B	Cricetulus griseus	PROTEIN_CODING	2	161291	NCBI Ortholog
100751877	Ints5	integrator complex subunit 5	Cricetulus griseus	PROTEIN_CODING	2	80789	NCBI Ortholog
100751880	Reps2	RALBP1 associated Eps domain containing 2	Cricetulus griseus	PROTEIN_CODING	10	9185	NCBI Ortholog
100751884	Fbxw4	F-box and WD repeat domain containing 4	Cricetulus griseus	PROTEIN_CODING	6	6468	NCBI Ortholog
100751885	Insyn2a	inhibitory synaptic factor 2A	Cricetulus griseus	PROTEIN_CODING	2	642938	NCBI Ortholog
100751886	Dthd1	death domain containing 1	Cricetulus griseus	PROTEIN_CODING	2	401124	NCBI Ortholog
100751887	Adgb	androglobin	Cricetulus griseus	PROTEIN_CODING	2	79747	NCBI Ortholog
100751892	Vsig1	V-set and immunoglobulin domain containing 1	Cricetulus griseus	PROTEIN_CODING	3	340547	NCBI Ortholog
100751897	Hsd17b2	hydroxysteroid 17-beta dehydrogenase 2	Cricetulus griseus	PROTEIN_CODING	2	3294	NCBI Ortholog
100751906	Cd27	CD27 molecule	Cricetulus griseus	PROTEIN_CODING	2	939	NCBI Ortholog
100751908	Arhgef3	Rho guanine nucleotide exchange factor 3	Cricetulus griseus	PROTEIN_CODING	6	50650	NCBI Ortholog
100751912	Il1rn	interleukin 1 receptor antagonist	Cricetulus griseus	PROTEIN_CODING	4	3557	NCBI Ortholog
100751919	Disp3	dispatched RND transporter family member 3	Cricetulus griseus	PROTEIN_CODING	2	57540	NCBI Ortholog
100751921	Mesp2	mesoderm posterior bHLH transcription factor 2	Cricetulus griseus	PROTEIN_CODING	2	145873	NCBI Ortholog
100751925	Drd2	dopamine receptor D2	Cricetulus griseus	PROTEIN_CODING	4	1813	NCBI Ortholog
100751934	Plxdc2	plexin domain containing 2	Cricetulus griseus	PROTEIN_CODING	6	84898	NCBI Ortholog
100751940	Mmab	metabolism of cobalamin associated B	Cricetulus griseus	PROTEIN_CODING	4	326625	NCBI Ortholog
100751941	Lpo	lactoperoxidase	Cricetulus griseus	PROTEIN_CODING	4	4025	NCBI Ortholog
100751942	Ccl19	C-C motif chemokine ligand 19	Cricetulus griseus	PROTEIN_CODING	2	6363	NCBI Ortholog
100751943	Emid1	EMI domain containing 1	Cricetulus griseus	PROTEIN_CODING	8	129080	NCBI Ortholog
100751945	Nectin2	nectin cell adhesion molecule 2	Cricetulus griseus	PROTEIN_CODING	2	5819	NCBI Ortholog
100751948	Rnaseh2b	ribonuclease H2 subunit B	Cricetulus griseus	PROTEIN_CODING	6	79621	NCBI Ortholog
100751962	Zg16	zymogen granule protein 16	Cricetulus griseus	PROTEIN_CODING	2	653808	NCBI Ortholog
100751965	Pknox2	PBX/knotted 1 homeobox 2	Cricetulus griseus	PROTEIN_CODING	8	63876	NCBI Ortholog
100751967	Heatr9	HEAT repeat containing 9	Cricetulus griseus	PROTEIN_CODING	2	256957	NCBI Ortholog
100751971	Ccno	cyclin O	Cricetulus griseus	PROTEIN_CODING	2	10309	NCBI Ortholog
100751974	Lamc3	laminin subunit gamma 3	Cricetulus griseus	PROTEIN_CODING	2	10319	NCBI Ortholog
100751977	Cd6	CD6 molecule	Cricetulus griseus	PROTEIN_CODING	2	923	NCBI Ortholog
100751984	Rasgef1b	RasGEF domain family member 1B	Cricetulus griseus	PROTEIN_CODING	6	153020	NCBI Ortholog
100751985	Pebp4	phosphatidylethanolamine binding protein 4	Cricetulus griseus	PROTEIN_CODING	2	157310	NCBI Ortholog
100751990	Tm4sf5	transmembrane 4 L six family member 5	Cricetulus griseus	PROTEIN_CODING	2	9032	NCBI Ortholog
100751994	Flnc	filamin C	Cricetulus griseus	PROTEIN_CODING	4	2318	NCBI Ortholog
100751995	Zdhhc2	zinc finger DHHC-type palmitoyltransferase 2	Cricetulus griseus	PROTEIN_CODING	2	51201	NCBI Ortholog
100751997	Hnf4g	hepatocyte nuclear factor 4 gamma	Cricetulus griseus	PROTEIN_CODING	2	3174	NCBI Ortholog
100752007	Mdm4	MDM4 regulator of p53	Cricetulus griseus	PROTEIN_CODING	23	4194	NCBI Ortholog
100752011	Tssk2	testis specific serine kinase 2	Cricetulus griseus	PROTEIN_CODING	2	23617	NCBI Ortholog
100752015	Prcc	proline rich mitotic checkpoint control factor	Cricetulus griseus	PROTEIN_CODING	4	5546	NCBI Ortholog
100752017	Zswim2	zinc finger SWIM-type containing 2	Cricetulus griseus	PROTEIN_CODING	2	151112	NCBI Ortholog
100752020	Casq2	calsequestrin 2	Cricetulus griseus	PROTEIN_CODING	2	845	NCBI Ortholog
100752022	Thbs2	thrombospondin 2	Cricetulus griseus	PROTEIN_CODING	2	7058	NCBI Ortholog
100752023	Pskh1	protein serine kinase H1	Cricetulus griseus	PROTEIN_CODING	2	5681	NCBI Ortholog
100752024	Epha1	EPH receptor A1	Cricetulus griseus	PROTEIN_CODING	2	2041	NCBI Ortholog
100752026	Ramp2	receptor activity modifying protein 2	Cricetulus griseus	PROTEIN_CODING	2	10266	NCBI Ortholog
100752027	Cadps2	calcium dependent secretion activator 2	Cricetulus griseus	PROTEIN_CODING	33	93664	NCBI Ortholog
100752028	Vsx2	visual system homeobox 2	Cricetulus griseus	PROTEIN_CODING	4	338917	NCBI Ortholog
100752030	Dmkn	dermokine	Cricetulus griseus	PROTEIN_CODING	4	93099	NCBI Ortholog
100752038	Hecw1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1	Cricetulus griseus	PROTEIN_CODING	2	23072	NCBI Ortholog
100752039	Hephl1	hephaestin like 1	Cricetulus griseus	PROTEIN_CODING	2	341208	NCBI Ortholog
100752040	Plxnb3	plexin B3	Cricetulus griseus	PROTEIN_CODING	2	5365	NCBI Ortholog
100752046	Arap3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	Cricetulus griseus	PROTEIN_CODING	17	64411	NCBI Ortholog
100752054	Wdr17	WD repeat domain 17	Cricetulus griseus	PROTEIN_CODING	14	116966	NCBI Ortholog
100752056	Stk33	serine/threonine kinase 33	Cricetulus griseus	PROTEIN_CODING	2	65975	NCBI Ortholog
100752059	Tbx20	T-box transcription factor 20	Cricetulus griseus	PROTEIN_CODING	2	57057	NCBI Ortholog
100752066	Agmat	agmatinase	Cricetulus griseus	PROTEIN_CODING	4	79814	NCBI Ortholog
100752070	Abcc6	ATP binding cassette subfamily C member 6	Cricetulus griseus	PROTEIN_CODING	2	368	NCBI Ortholog
100752075	Cenpf	centromere protein F	Cricetulus griseus	PROTEIN_CODING	7	1063	NCBI Ortholog
100752076	Opn4	opsin 4	Cricetulus griseus	PROTEIN_CODING	4	94233	NCBI Ortholog
100752079	Mroh7	maestro heat like repeat family member 7	Cricetulus griseus	PROTEIN_CODING	2	374977	NCBI Ortholog
100752081	Rnft2	ring finger protein, transmembrane 2	Cricetulus griseus	PROTEIN_CODING	4	84900	NCBI Ortholog
100752085	Slc35d3	solute carrier family 35 member D3	Cricetulus griseus	PROTEIN_CODING	2	340146	NCBI Ortholog
100752092	Ccdc42	coiled-coil domain containing 42	Cricetulus griseus	PROTEIN_CODING	3	146849	NCBI Ortholog
100752105	Gja8	gap junction protein alpha 8	Cricetulus griseus	PROTEIN_CODING	2	2703	NCBI Ortholog
100752108	Zbtb42	zinc finger and BTB domain containing 42	Cricetulus griseus	PROTEIN_CODING	2	100128927	NCBI Ortholog
100752117	Fam163a	family with sequence similarity 163 member A	Cricetulus griseus	PROTEIN_CODING	2	148753	NCBI Ortholog
100752121	Zmynd10	zinc finger MYND-type containing 10	Cricetulus griseus	PROTEIN_CODING	2	51364	NCBI Ortholog
100752122	CUNH6orf118	chromosome unknown C6orf118 homolog	Cricetulus griseus	PROTEIN_CODING	4	168090	NCBI Ortholog
100752125	Ptpro	protein tyrosine phosphatase receptor type O	Cricetulus griseus	PROTEIN_CODING	2	5800	NCBI Ortholog
100752127	Cth	cystathionine gamma-lyase	Cricetulus griseus	PROTEIN_CODING	2	1491	NCBI Ortholog
100752131	Osr1	odd-skipped related transcription factor 1	Cricetulus griseus	PROTEIN_CODING	2	130497	NCBI Ortholog
100752136	Bpifc	BPI fold containing family C	Cricetulus griseus	PROTEIN_CODING	2	254240	NCBI Ortholog
100752143	Fabp7	fatty acid binding protein 7	Cricetulus griseus	PROTEIN_CODING	2	2173	NCBI Ortholog
100752144	Insl5	insulin like 5	Cricetulus griseus	PROTEIN_CODING	2	10022	NCBI Ortholog
100752145	Mpp2	MAGUK p55 scaffold protein 2	Cricetulus griseus	PROTEIN_CODING	6	4355	NCBI Ortholog
100752147	Trmt10b	tRNA methyltransferase 10B	Cricetulus griseus	PROTEIN_CODING	2	158234	NCBI Ortholog
100752152	Nkain3	sodium/potassium transporting ATPase interacting 3	Cricetulus griseus	PROTEIN_CODING	2	286183	NCBI Ortholog
100752153	Tmem200c	transmembrane protein 200C	Cricetulus griseus	PROTEIN_CODING	2	645369	NCBI Ortholog
100752154	Ddias	DNA damage induced apoptosis suppressor	Cricetulus griseus	PROTEIN_CODING	8	220042	NCBI Ortholog
100752156	Gpr182	G protein-coupled receptor 182	Cricetulus griseus	PROTEIN_CODING	2	11318	NCBI Ortholog
100752160	Mpdz	multiple PDZ domain crumbs cell polarity complex component	Cricetulus griseus	PROTEIN_CODING	16	8777	NCBI Ortholog
100752167	CUNH19orf12	chromosome unknown C19orf12 homolog	Cricetulus griseus	PROTEIN_CODING	2	83636	NCBI Ortholog
100752172	Ckmt2	creatine kinase, mitochondrial 2	Cricetulus griseus	PROTEIN_CODING	2	1160	NCBI Ortholog
100752173	Rnf32	ring finger protein 32	Cricetulus griseus	PROTEIN_CODING	4	140545	NCBI Ortholog
100752175	Lyrm1	LYR motif containing 1	Cricetulus griseus	PROTEIN_CODING	18	57149	NCBI Ortholog
100752181	Lim2	lens intrinsic membrane protein 2	Cricetulus griseus	PROTEIN_CODING	2	3982	NCBI Ortholog
100752182	Sdr42e1	short chain dehydrogenase/reductase family 42E, member 1	Cricetulus griseus	PROTEIN_CODING	2	93517	NCBI Ortholog
100752184	Arsj	arylsulfatase family member J	Cricetulus griseus	PROTEIN_CODING	2	79642	NCBI Ortholog
100752186	Fam168a	family with sequence similarity 168 member A	Cricetulus griseus	PROTEIN_CODING	6	23201	NCBI Ortholog
100752188	Tec	tec protein tyrosine kinase	Cricetulus griseus	PROTEIN_CODING	4	7006	NCBI Ortholog
100752192	Tasor	transcription activation suppressor	Cricetulus griseus	PROTEIN_CODING	6	23272	NCBI Ortholog
100752193	Prr5	proline rich 5	Cricetulus griseus	PROTEIN_CODING	8	55615	NCBI Ortholog
100752196	Dclre1c	DNA cross-link repair 1C	Cricetulus griseus	PROTEIN_CODING	10	64421	NCBI Ortholog
100752197	Il1f10	interleukin 1 family member 10	Cricetulus griseus	PROTEIN_CODING	2	84639	NCBI Ortholog
100752201	Dnajb14	DnaJ heat shock protein family (Hsp40) member B14	Cricetulus griseus	PROTEIN_CODING	4	79982	NCBI Ortholog
